online_shop,product_id,product_key,shop_name,view_count,sold_count,rating_average,review_count,kategori_penjualan
tokopedia,291475862,blouse-atasan-baju-wanita-size-jumbo-besar-xxl-ibu-hamil-kantor-kerja-1,chibichibi,13350,7546,4.2,20,Atas
tokopedia,436698989,st002-atasan-wanita-stevia-top-baju-lengan-panjang-kaos-salur-fit-to-l-putih,hzb86,88618,3797,4.4,567,Atas
tokopedia,1459395537,53361-jumbo-pinguin-wajik-baju-tunik-jumbo-atasan-muslim-wanita-jumbo-xl-hitam,glorypurpleshop,134409,2826,4.6,885,Atas
tokopedia,616862453,monellina-fashion-baju-tank-top-singlet-xxl-jumbo-murah-wanita-sinly-mustard-l,monellinafashion,62705,2537,4.8,577,Atas
tokopedia,509646652,baju-atasan-tunik-wanita-pakaian-muslim-blouse-muslim-monna-jumbo-putih-xxxl-ca60,winofficialshop,85000,2422,4.5,676,Atas
tokopedia,1327856695,knit-tank-top-wanita-all-size-knitted-baju-dalaman-6-warna-kuning,tokoduparezeki,67186,2086,4.8,613,Atas
tokopedia,1058144912,atasan-wanita-baju-blouse-kemeja-kotak-jumbo-blus-square-big-size-xxl-putih-l,my1stshop,150615,2007,4.7,951,Atas
tokopedia,1170130221,baju-bali-baju-atasan-tie-dye-murah-atasan-wanita-murah,cenil123,21190,1977,4.9,355,Atas
tokopedia,370252500,baju-atasan-tunik-terbaru-wanita-jumbo-blouse-kerja-kantor-long-dress8,tuasanstore,12576,1692,5.0,170,Atas
tokopedia,337229019,baju-atasan-wanita-carzon-shirt-tunik-blouse-baju-muslim-black,openols,104645,1607,4.8,360,Atas
tokopedia,1818000298,baju-atasan-wanita-terbaru-dzuvia-tunik-full-kancing-termurah-mustard,hijabafwa,167391,1489,4.5,748,Atas
tokopedia,310196198,baju-atasan-wanita-murah-polos-lengan-panjang-manset-polos-k203,queenfashion8888,31600,1582,4.4,224,Atas
tokopedia,1570392453,baju-tie-dye-baju-wanita-baju-kaos-baju-bali-atasan-wanita-hitam-putih,sukawatisouvenir,11235,1274,4.9,248,Atas
tokopedia,352409196,baju-atasan-tunik-tunik-remaja-baju-atasan-wanita-tunik-muslim-terbaru,tokohaamidah,1835,1222,5.0,40,Atas
tokopedia,352407152,baju-atasan-tunik-long-blazer-baju-atasan-wanita-fashion-wanita-murah,tokohaamidah,818,1221,5.0,40,Atas
tokopedia,352402708,baju-blouse-baju-atasan-tunik-baju-atasan-wanita-tunuik-remaja-terbaru,tokohaamidah,2373,1221,5.0,40,Atas
tokopedia,1863425979,tamara-combi-tunik-baju-atasan-wanita-atasan-muslim-long-tunik-navy,bom1,77813,1288,4.6,341,Atas
tokopedia,352410225,baju-blouse-baju-atasan-wanita-baju-atasan-tunik-tunik-remaja-termurah,tokohaamidah,801,1222,5.0,40,Atas
tokopedia,544542740,blouse-jumbo-baju-atasan-wanita-spesial-hem-kemeja-hitam-putih-bigsize-merah-3l-8a97,renneofficial,59877,1147,4.9,315,Atas
tokopedia,1433527188,baju-atasan-wanita-alika-top-blouse-baju-muslim-blus-muslim-black-m,tazkiahijabstore,127793,1186,4.8,478,Atas
tokopedia,320976641,baju-atasan-wanita-giza-blouse-tunik-blus-muslim-white,openols,76279,1035,4.7,266,Atas
tokopedia,320567039,baju-atasan-wanita-blazer-hitam-korea-kerja-polos,albanaastore,19312,1027,4.9,207,Atas
tokopedia,269314074,baju-tank-top-wanita-merek-denla-tally-s-2005-dijamin-murah-hitam,tokolingerieku,16986,943,4.9,222,Atas
tokopedia,1140013789,jojoba-jumbo-baju-atasan-wanita-big-size-motif-bunga-lengan-panjang-ayumi-maroon,paphika,79498,925,4.8,399,Atas
tokopedia,1351149090,baju-singlet-tank-top-wanita-merek-denla-tally-s-2015-dijamin-murah-navy,tokolingerieku,19533,882,4.9,198,Atas
tokopedia,358562044,atasan-wanita-hasna-blouse-baju-muslim-blus-muslim-abu,openols,55021,861,4.9,174,Atas
tokopedia,1749235723,tunik-ailen-baju-atasan-wanita-fashion-muslim-bahan-katun-navy-xl,shafiyya,55986,792,4.5,428,Atas
tokopedia,511183824,baju-atasan-blouse-tunik-wanita-baju-muslim-blus-monna-jumbo-blouse-putih,my1stshop,47902,773,4.6,266,Atas
tokopedia,359774200,baju-atasan-wanita-bloomy-blouse-tunik-baju-muslim-mocca,openols,47958,771,4.8,122,Atas
tokopedia,304196252,atasan-baju-wanita-blouse-gita-murah-berkualitas-navy,kedai-baju,75391,737,3.9,287,Atas
tokopedia,2230381728,daster-midi-dress-santai-baju-tidur-piyama-atasan-batik-bpt002-12-329a,alhadi,22379,726,4.5,158,Atas
tokopedia,2070588618,kaos-tumblr-tee-cofe-bordir-atasan-baju-t-shirt-wanita-cewek-perempuan-hitam-allsize,carotyles,77620,716,4.7,269,Atas
tokopedia,1922192950,tunik-baju-batik-wanita-atasan-best-seller-random-m,batikawab,40228,678,4.7,197,Atas
tokopedia,546339644,baju-tunik-muslik-wanita-terbaru-hilda-tunik-atasan-murah-grosir,senshigroupstore,99035,665,4.5,314,Atas
tokopedia,298687664,mica-jeans-blouse-tunik-top-atasan-wanita-baju-murah-biru-tua-jeans,yucwholesale,68631,661,4.5,286,Atas
tokopedia,359301535,baju-gamis-wanita-baju-atasan-wanita-muslim-494-grey,fateen,52249,662,4.8,231,Atas
tokopedia,1213163055,atasan-baju-wanita-modern-dress-tunik-batik-spesial-baju-kerja-m-xxl-tunik-batik-m,em-ys,28064,612,4.7,212,Atas
tokopedia,1888931829,atasan-pelangi-bali-baju-wanita-kaos-murah-kaos-pelangi-3-ungu-biru,baliswalayan,5006,655,4.9,108,Atas
tokopedia,373174837,baju-gamis-batik-zara-sogan-atasan-batik-wanita-baju-batik-muslimah,akmalsabatik,71130,641,4.8,224,Atas
tokopedia,1576176620,manset-baju-daleman-jersey-murah-atasan-wanita-navy,mawarofficialstoreid,3386,595,4.7,108,Atas
tokopedia,1613750856,tunik-hijab-set-olahraga-baju-senam-tennis-bersepeda-yoga-pink-tunik-l-xl,hitjabnco,16188,611,4.9,202,Atas
tokopedia,1107174330,jumbo-kuernavy-baju-atasan-wanita-0117-rhw-tunik-navy,supermodel-tkpd,109485,602,4.3,199,Atas
tokopedia,483276246,baju-atasan-kemeja-wanita-blouse-wanita-gaya-korea-with-ribbon-merah-l,my1stshop,51059,597,4.5,206,Atas
tokopedia,236874183,baju-atasan-wanita-terbaru-inna-2-top-tunik-muslim-terbaru,hijabers88,82128,597,4.6,273,Atas
tokopedia,381685684,baju-atasan-kantor-kemeja-karet-jumbo-blouse-kemeja-wanita-merah-muda,my1stshop,54054,561,4.5,209,Atas
tokopedia,1388653404,kaos-wanita-love-baju-atasan-wanita-cotton-combed-30s-m-hitam,yendistro,13131,554,4.7,229,Atas
tokopedia,631101064,caroline-baju-atasan-kemeja-wanita-lengan-panjang-kemeja-kerja-cewek-navy,fortklass,93568,519,4.3,172,Atas
tokopedia,374578034,yoenik-apparel-kikan-shirt-tops-khaki-m14379-r1s2,yoenik-apparel,60803,526,4.8,307,Atas
tokopedia,1419792729,baju-batik-atasan-wanita-blouse-batik-kombinasi-s-daun-no-3,santy-,28646,512,4.8,190,Atas
tokopedia,631101344,fortklass-baju-atasan-kemeja-wanita-lengan-panjang-kemeja-kerja-cewek-hitam-9b5a,fortklass,44311,505,4.4,228,Atas
tokopedia,164591138,blouse-batik-wanita-atasan-wanita-baju-kemeja-wanita-batik-kerja-05,batikalita,62435,508,4.8,221,Atas
tokopedia,1144007071,baju-kaos-fitnes-lari-gym-senam-olahraga-wanita-ladies-atasan-adl02-kuning-m,rrsportjuwana,10995,505,4.6,160,Atas
tokopedia,2233091806,daster-midi-dress-santai-baju-tidur-piyama-atasan-batik-bpt002-116-bpt002-326a,alhadi,13270,506,4.6,101,Atas
tokopedia,678203093,damai-fashion-baju-atasan-kaos-wanita-tumblr-hi-putih,lvco,15506,494,4.5,208,Atas
tokopedia,370274525,polo-country-classic-polo-shirt-wanita-putih-s,polocountryid,31126,499,4.8,247,Atas
tokopedia,1578145977,atasan-tshirt-baju-kaos-wanita-remaja-cewek-bts-be-ready-murah-terbaru-lilac-s,onestopfashionid,23422,487,4.7,224,Atas
tokopedia,1772460584,baju-atasan-wanita-terbaru-fisa-tunik-full-kancing-free-belt-navy,hijabafwa,56249,488,4.7,291,Atas
tokopedia,168235195,baju-polos-crop-top-atasan-wanita-kaos,rikaberjualan,42371,487,4.2,84,Atas
tokopedia,575017022,baju-atasan-kemeja-wanita-jumbo-kantor-big-size-xxxl-milo,my1stshop,30313,459,4.6,213,Atas
tokopedia,567223128,kemeja-corak-jumbo-k130-baju-atasan-wanita-bigsize,paphika,19758,461,4.9,154,Atas
tokopedia,525314644,baju-atasan-wanita-jumbo-diana-blouse-tunik-muslim-bigsize-marun-3l,renneofficial,36051,455,4.8,144,Atas
tokopedia,259770617,blouse-batik-super-jumbo-bigsize-baju-atasan-wanita-big-size-373-vol-2,paphika,46497,451,4.9,187,Atas
tokopedia,1963496981,baju-wanita-behappy-bahan-katun-fashion-atasan-kaos-wanita-perempuan-hijau-oversize,metforyouu,21694,449,4.8,192,Atas
tokopedia,1798065506,oversized-shirt-atasan-wanita-lengan-panjang-kemeja-wanita-gobor-shirt,caviarwear,208,452,5.0,2,Atas
tokopedia,356386024,maxi-dress-jumbo-919-baju-atasan-wanita-jumbo-919,bibigsizefashion,8934,442,5.0,148,Atas
tokopedia,1472384463,baju-jumbo-wanita-atasan-big-size-wanita-size-xxxxl-dipilih-saja,deedstore,6883,439,4.8,132,Atas
tokopedia,1265240284,baju-atasan-wanita-tunik-baju-batik-wanita-blouse-batik-kantor-an2-nomer-1-38-m,grosirkokobatik,14941,411,4.6,154,Atas
tokopedia,474780861,atasan-rajut-import-wanita-blouse-wanita-import-vintage-clothes-putih,choosemee,4873,408,5.0,29,Atas
tokopedia,879459119,atasan-sweater-wanita-baju-rajut-tribal-ziggy-stripe-mozzi-outwear-maroon,lattinashop,39171,390,4.7,198,Atas
tokopedia,363235662,kaos-polos-vneck-basic-bahan-spandek-1kg-7pc-baju-atasan-wanita,shalsabillastore,4795,391,4.9,41,Atas
tokopedia,1039324073,baju-atasan-kaos-lengan-panjang-twist-cewek-wanita-hijabers-polos-l-hitam,titaniaha,30288,390,4.5,110,Atas
tokopedia,352589201,mybamus-hanun-shirt-tops-mocca-m12587-r9s3,mybamus-official,43913,388,4.8,226,Atas
tokopedia,363231702,ryu-top-xxl-ld-110cm-baju-atasan-wanita-terbaru-atasan-wanita-muslim,shalsabillastore,15330,387,4.5,46,Atas
tokopedia,1865417700,baju-atasan-wanita-muslim-blouse-tunik-tamara-baju-hijab-murah-navy,budisutisna12,33669,386,4.6,124,Atas
tokopedia,575017678,baju-atasan-kemeja-wanita-jumbo-kantor-big-size-xxl-maroob,my1stshop,26735,379,4.5,162,Atas
tokopedia,1629587960,flexzone-lengan-panjang-sport-aerobik-yoga-hitam-essential-fps-504ht-m,flexzone,13573,377,4.9,222,Atas
tokopedia,510511079,blouse-jumbo-wanita-bc2-baju-atasan-bigsize,paphika,25872,378,4.9,162,Atas
tokopedia,474810067,tank-top-import-wanita-baju-dalaman-wanita-import-tank-top-leaves-merah-muda,choosemee,3621,377,5.0,12,Atas
tokopedia,2233192073,daster-midi-dress-santai-baju-tidur-piyama-atasan-batik-bpt002-13-bpt002-320f,alhadi,18067,376,4.7,96,Atas
tokopedia,363243784,gita-overall-baju-atasan-wanita-tunik-baju-tunik-baju-atasan-tunik,shalsabillastore,8766,373,4.8,44,Atas
tokopedia,1866226805,baju-wanita-kaos-wanita-atasan-wanita-jumbo-oversize-love-you-me-pink,laveinc,8527,354,4.4,127,Atas
tokopedia,1277254668,baju-atasan-blouse-wanita-lengan-panjang-variasi-pita-style-korea-hitam-m,gjfsh,39076,360,4.7,206,Atas
tokopedia,354954985,baju-atasan-wanita-cardigan-wanita-kantong-747-hitam,elfirafashion,6459,361,5.0,118,Atas
tokopedia,681532280,atasan-batwing-jumbo-putih-baju-atasan-wanita-0140-ta1a,supermodel-tkpd,70162,353,4.1,196,Atas
tokopedia,1767541816,vebiola-dress-baju-atasan-wanita-terbaru-baju-wanita-terbaru-tunik-cokelat,moderntren,5999,357,5.0,37,Atas
tokopedia,1767427050,madona-tunik-baju-atasan-wanita-tunik-baju-tunik-baju-atasan-tunik-abu-abu,moderntren,3745,352,4.9,37,Atas
tokopedia,354961736,baju-atasan-wanita-blouse-wanita-lengan-panjang-492-hitam,elfirafashion,5238,349,5.0,117,Atas
tokopedia,1597032975,manset-kaos-wanita-atasan-baju-dalaman-manset-termurah-kuning-gold,windzigallery,4320,337,4.8,80,Atas
tokopedia,1714630829,lady-top-laser-cut-baju-atasan-wanita-terbaru-atasan-wanita-muslim-2-hitam,tumblr,9101,344,4.8,37,Atas
tokopedia,1562915822,baju-tunik-murah-atasan-muslim-wanita-siva-long-tunik-gl66132-xl-maroon,glorypurpleshop,39160,344,4.5,77,Atas
tokopedia,618169572,malika-tunik-baju-atasan-wanita-tunik-baju-tunik-baju-atasan-tunik-abu-abu,tumblr,9356,343,4.8,40,Atas
tokopedia,1140142442,baju-atasan-tunik-jumbo-wanita-murah-mina-ukuran-l-xl-xxl-xxxl-4xl-black-l,maillfashion,21163,336,4.5,141,Atas
tokopedia,1134626577,baju-atasan-jumbo-tunik-baju-batik-wanita-baju-kantor-kuning-xs,batikkevin,40004,339,4.9,121,Atas
tokopedia,1747247047,kimonosia-yukky-ruffle-baju-atasan-wanita-tunik-baju-tunik-baju-atasan-putih,tumblr,3687,336,4.9,35,Atas
tokopedia,2244527991,blouse-batik-super-jumbo-445-bigsize-baju-atasan-wanita-big-size-vol18-445jqw-purple,paphika,34965,335,4.9,124,Atas
tokopedia,663568584,baju-tunik-wanita-terbaru-zelda-emikoawa-atasan-baju-kerja-korea-anggur,emikoawa,156326,980,4.8,514,Atas
tokopedia,988194147,fortklass-zoya-crop-baju-atasan-blouse-wanita-lengan-pendek-bluse-cewe-hitam,fortklass,47203,346,4.0,155,Atas
tokopedia,1171889673,baju-atasan-wanita-terbaru-salwa-tunik-termurah-tunik-jumbo-tunik-army-l,dalelahijab,40960,325,4.4,179,Atas
tokopedia,757992877,atasan-wanita-baju-rajut-daisy-turtleneck-coral,bajurajutmilkan,15097,324,4.6,122,Atas
tokopedia,1581462856,manset-murah-kaos-polos-atasan-muslim-atasan-wanita-baju-wanita-coklat-susu-all-size,madefimuslim,14146,321,4.5,102,Atas
tokopedia,2119799818,daster-midi-dress-santai-baju-tidur-piyama-atasan-batik-bpt002-87-warna-b-c823,alhadi,7297,314,4.7,84,Atas
tokopedia,2234083893,daster-midi-dress-santai-baju-tidur-piyama-atasan-batik-bpt002-10-warna-f,alhadi,7458,315,4.5,76,Atas
tokopedia,1000333252,bobastore-b001-korset-munafie-baju-camisole-atasan-wanita-putih,bobastore1,1889,310,4.8,34,Atas
tokopedia,356499435,kemeja-katun-rayon-jumbo-zein-tunik-busui-blouse-baju-atasan-wanita-putih,renneofficial,51839,310,4.7,107,Atas
tokopedia,2018795684,baju-atasan-wanita-tunik-panjang-baju-batik-wanita-tunik-blus-batik-no-1-40-m,grosirkokobatik,5454,282,4.7,102,Atas
tokopedia,496041012,blouse-jumbo-wanita-bc1-baju-atasan-bigsize,paphika,18007,303,4.8,129,Atas
tokopedia,353693921,baju-kemeja-atasan-ikat-formal-wanita-5-warna-lorenza-ranto,girlyneed-os,56986,301,4.0,68,Atas
tokopedia,374577814,yoenik-apparel-kikan-shirt-tops-mocca-m14378-r1s2,yoenik-apparel,33671,301,4.9,163,Atas
tokopedia,776729877,blouse-atasan-transparan-wanita-mesh-shirt-sexy-baju-korea-import-hitam-tanktop,ecos,28692,299,4.7,72,Atas
tokopedia,1626801681,baju-senam-baju-olahraga-wanita-zumba-aerobic-fitnes-atasan-senam-adl2-kuning-m,rrsportjuwana,5363,290,4.6,81,Atas
tokopedia,1592866499,baju-atasan-muslim-wanita-manset-lengan-panjang-kaos-polos-murah-dws-turtle-random-m,felisqueen,8325,295,4.7,89,Atas
tokopedia,1278451638,baju-atasan-kemeja-wanita-motif-lucu-kualitas-premiun-coksu-gaul-l,my1stshop,13857,285,4.7,173,Atas
tokopedia,1034790915,blouse-irene-hijau-baju-atasan-wanita-0140-tgq,supermodel-tkpd,75757,293,3.7,163,Atas
tokopedia,375634843,martha-tunik-baju-atasan-muslim-wanita-terbaru,pusathijabers,50071,283,4.5,152,Atas
tokopedia,1010497513,tunik-murah-atasan-wanita-tunik-i-need-tunik-muslim-baju-wanita-hijau,jokobowoind,5033,288,5.0,267,Atas
tokopedia,1067693358,salwa-tunik-muslim-baju-atasan-wanita-koleksi-terbaik-dari-ayuiz,seventhdiamond,499,287,5.0,22,Atas
tokopedia,1830200859,manset-jumbo-baju-atasan-wanita-lengan-panjang-bigsize-o-neck-black,paphika,9617,282,4.8,109,Atas
tokopedia,1015705817,jumpsuit-rampel-bawah-temi-kodok-baju-wanita-playsuit-atasan-kuning,jokobowoind,4204,283,5.0,265,Atas
tokopedia,2191891408,t-shirt-oversize-snoopy-kaos-jumbo-atasan-wanita-snoopy-full-xl,bajukularis-1,9122,282,4.9,186,Atas
tokopedia,1015709603,dress-wanita-dres-wanita-overall-lola-baju-wanita-atasan-wanita-hijau,jokobowoind,3473,282,5.0,266,Atas
tokopedia,1703834220,sweter-baju-hoodie-atasan-kaos-cewek-wanita-remaja-abg-lengan-panjang-pink,thefashionroom,60719,277,4.2,87,Atas
tokopedia,317268090,kemeja-kotak-jumbo-baju-atasan-wanita-bigsize-baju-kerja,paphika,28810,281,4.8,111,Atas
tokopedia,1010437264,baju-wanita-baju-cewek-yuuna-atasan-cewek-cardigan-murah-atasan-wanita-hitam,jokobowoind,4229,280,5.0,265,Atas
tokopedia,1870656374,agave-kaos-manset-polos-series-inner-wanita-hijab-baju-dalaman-top-pj-hitam,agaveofficial,4094,248,4.5,43,Atas
tokopedia,1089237636,hitjab-sport-hoodie-long-sleeve-jumper-olahraga-bersepeda-lari-yoga-grey-long,hitjabnco,10967,274,4.9,141,Atas
tokopedia,228177819,big-maureen-batwing-baju-atasan-wanita-blouse-bigsize-jumbo,paphika,28604,278,4.7,116,Atas
tokopedia,1778249712,baju-tunik-atasan-wanita-muslim-terbaru-lidya-tunik-free-belt-murah-maroon,hijabafwa,41799,268,4.8,119,Atas
tokopedia,292965151,baju-atasan-wanita-blouse-murah-baju-cewek-kaos-lengan-panjang,miracle29,34511,272,4.1,85,Atas
tokopedia,1559709357,cat-baju-atasan-top-kaos-wanita-cewek-remaja-perempuan-lengan-panjang-navy,galleryalgibran,11895,266,4.6,162,Atas
tokopedia,326751387,tunik-jumbo-ukira-baju-atasan-wanita-muslim-big-size,paphika,29828,270,4.7,136,Atas
tokopedia,530002334,blouse-atasan-daster-baju-tidur-wanita,benthangcloth,3978,272,4.6,56,Atas
tokopedia,957638225,video-review-blouse-batik-modern-baju-atasan-kerja-wanita-cokelat-m,ellengroup,28256,271,4.7,141,Atas
tokopedia,958024733,kaos-manset-xl-atasan-muslim-wanita-xl-baju-dalaman-wanita-xl-hitam,missbella-1,3139,266,4.7,63,Atas
tokopedia,2128832219,baju-wanita-dog-bordir-bahan-katun-fashion-atasan-kaos-wanita-cokelat-allsize,metforyouu,21778,261,4.8,89,Atas
tokopedia,73757516,blus-sifon-korea-wing-blouse-baju-atasan-wanita-cewek-cantik-simple,rome,22831,265,4.4,112,Atas
tokopedia,684710111,baju-atasan-kemeja-blouse-tunik-soviee-wanita-baju-muslim-katun-maroon,gjfsh,21405,260,4.5,131,Atas
tokopedia,571757805,baju-atasan-wanita-dilha-tunik-blouse-muslim-fashion-army,look180,39601,259,4.3,110,Atas
tokopedia,1245506787,baju-atasan-tshirt-say-less-do-mor-tee-wanita-lengan-pendek-size-fit-l-putih,classfashionofficia,16798,244,3.9,74,Atas
tokopedia,278139916,sexy8-bra-bralette-busa-fashion-wanita-seksi-tank-top-baju-bikini-putih,sexy8,15650,259,4.7,75,Atas
tokopedia,313267731,o-neck-panjang-salur-kaos-wanita-baju-fashion-atasan-lengan-panjang,indojerseymurah,13654,257,4.4,58,Atas
tokopedia,1228749288,gamis-batik-wanita-baju-atasan-syari-dress-muslim-panjang-modern-gamis-kode-a-l,mampier,42970,250,4.9,154,Atas
tokopedia,380851998,baju-setelan-wanita-atasan-tunik-wanita-muslim-kulot-termurah-terlaris,tokoberly,1367,252,5.0,36,Atas
tokopedia,380853140,baju-atasan-tunik-setelan-wanita-panjang-casual-gratis-pasmina-terbaru,tokoberly,841,252,5.0,36,Atas
tokopedia,491625792,kemeja-corak-jumbo-k120-baju-atasan-wanita,paphika,17087,248,4.8,95,Atas
tokopedia,1195071277,kaos-wanita-salur-alexa-baju-atasan-wanita-salur-terbaru-hijau-l,yendistro,9084,238,4.1,100,Atas
tokopedia,510896876,blouse-jumbo-wanita-bc3-baju-atasan-bigsize,paphika,21128,248,4.8,113,Atas
tokopedia,891749130,kaos-tumblr-tee-stars-atasan-baju-t-shirt-wanita-cewek-perempuan-putih,carotyles,32942,243,4.8,105,Atas
tokopedia,1931495410,setelan-tank-top-hot-pant-piyama-wanita-baju-tidur-wanita-hitam,cahayaagungpratama,10208,239,4.6,82,Atas
tokopedia,467950997,dress-baju-abg-hennie-lengan-panjang-wanita-atasan-kemeja-korea,alinudinstore,27535,245,4.6,57,Atas
tokopedia,1265246121,baju-atasan-wanita-tunik-baju-batik-wanita-blouse-batik-kantor-an1-nomer-1-30-m,grosirkokobatik,10010,229,4.8,90,Atas
tokopedia,301152468,kemeja-wanita-hem-lengan-panjang-baju-kerja-baju-atasan-wanita,dinarajaya,20015,244,4.5,70,Atas
tokopedia,1118233653,kaos-tumblr-tee-corgi-atasan-baju-t-shirt-wanita-cewek-perempuan-biru,carotyles,14359,289,4.8,103,Atas
tokopedia,720064415,atasan-jersey-baju-kaos-fitnes-lari-gym-olahraga-senam-wanita-cewek-4-kuning-m,bajubolafutsal,5960,242,4.7,83,Atas
tokopedia,1314815727,diana-tunic-baju-atasan-wanita-muslim-jumbo-blouse-tunic-bigsize-abu-abu-l,absoluteprice,11415,236,4.6,125,Atas
tokopedia,336977119,baju-atasan-tunik-waka-jumbo-wanita-muslim-big-size,paphika,29225,238,4.8,109,Atas
tokopedia,984445948,baju-atasan-muslim-wanita-le-najwa-ines-tunik-earth-tone,lenajwa,32124,238,4.8,158,Atas
tokopedia,1595708872,kaos-wanita-daisy-oversized-baju-atasan-wanita-ungu-allsize,carotyles,19107,234,4.6,101,Atas
tokopedia,1111954584,kaos-oblong-wanita-baju-murah-atasan-motif-melar-jumbo-size-lc-1507big-hitam,sarangjeans,23036,232,4.7,137,Atas
tokopedia,949201888,real-video-blouse-batik-modern-kombinasi-brokat-baju-atasan-wanita-maroon-l,bajukuuh,30287,234,4.8,114,Atas
tokopedia,414075623,atasan-long-tunik-hijab-modis-tunik-wanita-muslim-baju-tunik-cantik,tokojefry,13349,235,4.8,99,Atas
tokopedia,762425852,fortklass-monalisa-daun-baju-atasan-kemeja-pastel-kantor-wanita-navy,fortklass,18115,234,4.6,116,Atas
tokopedia,1058146290,atasan-wanita-baju-blouse-kemeja-kotak-blus-square-premium-l-putih,my1stshop,26108,229,4.8,66,Atas
tokopedia,374261353,hem-serut-twisc-dusty-baju-atasan-wanita-0153-rlk,supermodel-tkpd,54203,226,4.5,119,Atas
tokopedia,562720262,monellina-fashion-baju-blouse-atasan-xxl-jumbo-murah-wanita-alenka-merah-xl,monellinafashion,25023,227,4.7,72,Atas
tokopedia,1629610520,flexzone-lengan-panjang-sport-aerobik-yoga-navy-essential-fps-504dk-xs,flexzone,7916,226,4.9,150,Atas
tokopedia,307444708,blouse-jumbo-risty-motif-kotak-merah-lengan-serut-baju-atasan-wanita,paphika,24014,223,4.7,76,Atas
tokopedia,1393937602,thsirt-oversize-wbb-kaos-nyaman-baju-atasan-jumbo-wanita-xl,bajukularis-1,8489,224,5.0,153,Atas
tokopedia,1221990902,damai-fashion-jakarta-baju-atasan-sweater-wanita-monic-monic-konve-abu-abu,lvco,16355,216,4.6,106,Atas
tokopedia,557528302,baju-atasan-wanita-tunik-muslim-martha-tunik-bordir-murah,rumah-tanggaa,28180,219,4.8,109,Atas
tokopedia,1642951745,atasan-blouse-tunik-wanita-baju-muslim-blus-muslim-tina-tunika-hitam,look180,35283,217,4.4,100,Atas
tokopedia,2018120010,atasan-bigsize-wanita-baju-santai-jumbo-wanita-bahan-rayon-berkwalitas-motif-9,deedstore,7375,219,4.9,79,Atas
tokopedia,814893384,monellina-siera-baju-blouse-atasan-xxl-jumbo-murah-wanita-kekinian-maroon-l,monellinafashion,26063,219,4.7,103,Atas
tokopedia,1644656119,baju-tidur-wanita-set-celana-renda-seksi-lingerie-top-set-piyama-hot-renda-acak-m,kotakcincinemas,6615,218,4.1,45,Atas
tokopedia,1865786235,baju-atasan-wanita-muslim-murah-baju-hijab-tunik-dini-blue,budisutisna12,19983,218,4.5,53,Atas
tokopedia,380847279,pakaian-wanita-dewasa-baju-casual-atasan-lengan-panjang-tebal-termurah,tokoberly,1129,218,5.0,32,Atas
tokopedia,932459483,baju-setelan-wanita-baju-atasan-celana-training-wanita-hitam-xl,natmode,13368,217,4.8,126,Atas
tokopedia,1689340182,baju-barong-bali-xxl-pria-dan-wanita-atasan-bali-purple,allmashop,1627,210,4.8,26,Atas
tokopedia,1097305125,baju-atasan-tunik-olahraga-untuk-senam-yoga-bersepeda-lari-9-0160-light-grey,hitjabnco,10231,208,4.9,101,Atas
tokopedia,374578398,yoenik-apparel-kikan-shirt-tops-navy-m14380-r1s2,yoenik-apparel,23167,208,4.7,107,Atas
tokopedia,2064686250,baju-wanita-atasan-wanita-kaos-wanita-baju-bali-baju-polos-daster-32-kuning,heppishopp12,7246,209,4.9,58,Atas
tokopedia,598693202,fortklass-olympia-baju-atasan-blouse-wanita-lengan-panjang-hitam,fortklass,18262,197,4.0,99,Atas
tokopedia,625786200,baju-mini-dress-wanita-515-atasan-wanita-515-navy-96ae,kiarani,15352,207,4.8,68,Atas
tokopedia,755814574,decathlon-kalenji-kaos-lari-lengan-panjang-wanita-sp-putih-8520964-l,decathlon,9742,204,4.8,91,Atas
tokopedia,2078563335,hanafashion-x-fenny-fiore-crop-t-shirt-wanita-crop-top-ts211-lilac-xxl,hanafashionshop,4957,199,4.9,42,Atas
tokopedia,1818343609,setelan-piyama-baju-tidur-wanita-model-tank-top-hitam,fershine,10758,203,4.3,64,Atas
tokopedia,1667162457,baju-atasan-wanita-blus-wanita-tunik-v-jumbo-5l-navy,butikbandungco,16676,202,4.9,88,Atas
tokopedia,1059126301,atasan-wanita-baju-blouse-kemeja-jumbo-motif-sunrise-flower-premium-hitam-xl,my1stshop,13792,201,4.7,115,Atas
tokopedia,231393504,baju-renang-atasan-lengan-panjang-bahan-lycra-baju-renang-pria-wanita,cemarashopkita,11205,199,4.7,78,Atas
tokopedia,316761544,tatum-long-tunik-baju-tunik-muslim-tunik-terbaru-baju-atasan-wanita,rafiera,26279,198,4.6,44,Atas
tokopedia,1054895682,baju-atasan-senam-sport-gym-yoga-fitness-olahraga-running-wanita,tulipshop77,9608,195,4.8,89,Atas
tokopedia,1585917419,blus-muslim-kekinian-murah-tunik-baju-atasan-wanita-harian-coksu,ovishopjkt,37904,197,4.8,92,Atas
tokopedia,1403238989,oversized-tshirt-korea-baju-oversize-wanita-atasan-fashion-cewek-putih,anjarisshop,15210,191,3.8,68,Atas
tokopedia,232217469,meowlove-top-baju-murah-atasan-kaos-cewek-wanita-remaja-lengan-panjang,thefashionroom,23050,195,4.3,60,Atas
tokopedia,373301676,baju-atasan-wanita-shakila-blouse-tunik-baju-muslim-latte,openols,22188,191,4.8,42,Atas
