online_shop,product_id,product_name,product_key,shop_name,condition,price,view_count,sold_count,rating_average,review_count
tokopedia,636579994,Manset Atasan muslim wanita/Manset Baju daleman wanita,manset-atasan-muslim-wanita-manset-baju-daleman-wanita,tokoriskaiqqa,NEW,28500,3444,90,4.8,24
tokopedia,1621654213,"Baju Wanita Baju Atasan Batik / Blouse Batik JUMBO / Baju Batik Wanita - 1501 RANDOM, Allsize BIG",baju-wanita-baju-atasan-batik-blouse-batik-jumbo-baju-batik-wanita-1501-random-allsize-big,go-jeans,NEW,35000,3769,87,4.7,42
tokopedia,299353222,Baju Atasan Kaos Muslim Blouse Wanita Blus Flower Bordir Big Size,baju-atasan-kaos-muslim-blouse-wanita-blus-flower-bordir-big-size,rondep,NEW,59900,13898,89,4.7,35
tokopedia,1066231396,baju senam wanita / kaos lari cewek / atasan fitnes garuda,baju-senam-wanita-kaos-lari-cewek-atasan-fitnes-garuda,aldheif,NEW,51000,496,88,4.9,8
tokopedia,1820942845,"Kaos Wanita TSUM DOLL OVERSIZED BAJU ATASAN WANITA - Putih, ALLSIZE",kaos-wanita-tsum-doll-oversized-baju-atasan-wanita-putih-allsize,carotyles,NEW,29000,1336,89,4.7,28
tokopedia,974671856,KAOS TUMBLR TEE LIFE BORDIR ATASAN BAJU T SHIRT WANITA CEWEK PEREMPUAN - Biru,kaos-tumblr-tee-life-bordir-atasan-baju-t-shirt-wanita-cewek-perempuan-biru,carotyles,NEW,29000,5753,90,4.7,41
tokopedia,2223168495,BLOUSE BATIK CEWEK MODERN ATASAN ETNIK BAJU FASHION WANITA MURAH BAGUS - BK020 Navy,blouse-batik-cewek-modern-atasan-etnik-baju-fashion-wanita-murah-bagus-bk020-navy,acesakurafashion,NEW,77999,10315,87,4.8,47
tokopedia,342620446,Hem Serut Twisc Navy [Baju Atasan Wanita 0153] RJI,hem-serut-twisc-navy-baju-atasan-wanita-0153-rji,supermodel-tkpd,NEW,67000,21623,87,4.6,41
tokopedia,1778438177,Baju Atasan Tunik Wanita Muslim Fisa Katun Rayon Full Kancing Terbaru - Silver,baju-atasan-tunik-wanita-muslim-fisa-katun-rayon-full-kancing-terbaru-silver,gnuahijab,NEW,69000,9326,87,4.8,47
tokopedia,2108658650,"Batik Kultur Tops - ORS - Oversized Raglan Outer Shirt - StoneGreyBlack, M-L",batik-kultur-tops-ors-oversized-raglan-outer-shirt-stonegreyblack-m-l,batikkultur,NEW,395000,4060,57,5,33
tokopedia,2125417061,"Baju Batik Wanita/Atasan Batik Wanita A602 VI - Navy, M",baju-batik-wanita-atasan-batik-wanita-a602-vi-navy-m,archive-venily,NEW,85000,7972,90,4.8,56
tokopedia,625810539,Atasan batwing jumbo Navy [Baju Atasan Wanita 0140] SLI,atasan-batwing-jumbo-navy-baju-atasan-wanita-0140-sli,supermodel-tkpd,NEW,56000,21975,88,4.1,37
tokopedia,1450351929,"Kaos atasan wanita/T-SHIRT wanita/murah( karakter Cartoon ) - H3, L",kaos-atasan-wanita-t-shirt-wanita-murah-karakter-cartoon-h3-l,aliciafashion-1,NEW,28000,1495,86,4.6,34
tokopedia,1752217754,Baju Atasan Kantor KEMEJA KARET JUMBO Blouse Kemeja Wanita - mustard,baju-atasan-kantor-kemeja-karet-jumbo-blouse-kemeja-wanita-mustard,gjfsh,NEW,50000,5425,85,4.5,34
tokopedia,1601136809,BAJU ATASAN WANITA JUMBO BLOUSE SCUBA MOTIF KEMBANG BIG SIZE JUMBO - Merah,baju-atasan-wanita-jumbo-blouse-scuba-motif-kembang-big-size-jumbo-merah,ffeliciafashion,NEW,94900,5721,87,4.9,56
tokopedia,422918829,Baju Atasan Wanita / Baju Muslim / Blus Muslim / LONDRA TOP BLOUSE - BLUE,baju-atasan-wanita-baju-muslim-blus-muslim-londra-top-blouse-blue,look180,NEW,37600,7351,87,4.9,45
tokopedia,807015609,SHINE - SET SUNDAY ATASAN + CELANA - FASHION BAJU SET WANITA 1R - Putih c. Army,shine-set-sunday-atasan-celana-fashion-baju-set-wanita-1r-putih-c-army,shinerx,NEW,16999,3130,85,5,9
tokopedia,1494085784,"Baju wanita Top Amanda sabrina Serut crop top lengang panjang size L - SOFTBLUE, Twiscone",baju-wanita-top-amanda-sabrina-serut-crop-top-lengang-panjang-size-l-softblue-twiscone,classfashionofficia,NEW,26400,7047,78,4.6,32
tokopedia,22719625,Kemeja Korea Kotak Atasan Wanita pakaian Blouse School Unik Dress Baju,kemeja-korea-kotak-atasan-wanita-pakaian-blouse-school-unik-dress-baju,fashionkorea8,NEW,109000,19354,83,4.1,33
tokopedia,2193534755,Jeana Jumbo Bigsize Jeans Wash Baju Atasan Wanita Big Size Jumbo - Snowa Black,jeana-jumbo-bigsize-jeans-wash-baju-atasan-wanita-big-size-jumbo-snowa-black,paphika,NEW,96000,5544,85,4.8,35
tokopedia,381423416,Baju Atasan Sabrina 882 - Blouse Wanita Sabrina 882 - Hijau,baju-atasan-sabrina-882-blouse-wanita-sabrina-882-hijau,ussyfashion,NEW,34900,5801,83,5,30
tokopedia,681532249,Atasan batwing jumbo Hijau [Baju Atasan Wanita 0140] TA1A,atasan-batwing-jumbo-hijau-baju-atasan-wanita-0140-ta1a,supermodel-tkpd,NEW,56000,12975,86,3.7,38
tokopedia,477017961,Baju Cewek Murah Wanita Atasan,baju-cewek-murah-wanita-atasan,sentosaa88,NEW,150000,366,83,5,1
tokopedia,1337699579,BAJU ATASAN WANITA JUMBO SCUBA MOTIF BATIK KEMBANG BIG SIZE JUMBO - Merah,baju-atasan-wanita-jumbo-scuba-motif-batik-kembang-big-size-jumbo-merah,ffeliciafashion,NEW,94900,6399,82,4.9,52
tokopedia,1669331581,"LEMONE Suparon Spandek Atasan Lengan Panjang Baju Polos Kaos Wanita - Mint, S",lemone-suparon-spandek-atasan-lengan-panjang-baju-polos-kaos-wanita-mint-s,lemone,NEW,64000,3173,84,4.8,46
tokopedia,341227325,Baju Atasan Wanita Murah | Kemeja Army Kemeja Kerja Cewe | Best Seller,baju-atasan-wanita-murah-kemeja-army-kemeja-kerja-cewe-best-seller,efanlcollection,NEW,87900,11928,81,4.5,23
tokopedia,1312802144,"LM 11864 11868 11872 SETELAN DIANA Baju Atasan Bawahan Wanita Muslimah - Maroon, XL",lm-11864-11868-11872-setelan-diana-baju-atasan-bawahan-wanita-muslimah-maroon-xl,lobbymode,NEW,74000,3002,84,4.7,42
tokopedia,2217860893,Baju Atasan Wanita Jumbo / Kancing mutiara - Lengan cuff / Jumbo 5L - Hijau botol,baju-atasan-wanita-jumbo-kancing-mutiara-lengan-cuff-jumbo-5l-hijau-botol,butikbandungco,NEW,56500,8158,83,4.9,48
tokopedia,1801312152,Dress Kaos Jumbo Baju Atasan Wanita Katun Bigsize Kartun - 4271 Biru Muda,dress-kaos-jumbo-baju-atasan-wanita-katun-bigsize-kartun-4271-biru-muda,paphika,NEW,68000,7154,81,4.9,34
tokopedia,1225821321,"Monellina MISBEE Baju Blouse Atasan Retro XXL Jumbo Wanita - Hitam, L",monellina-misbee-baju-blouse-atasan-retro-xxl-jumbo-wanita-hitam-l,monellinafashion,NEW,50000,8293,80,4.4,28
tokopedia,1328975646,BLOUS WANITA KOREA ATASAN WANITA BAJU CEWEK PAKAIAN WANITA - Biru,blous-wanita-korea-atasan-wanita-baju-cewek-pakaian-wanita-biru,anjarisshop,NEW,39500,12778,82,4.5,39
tokopedia,381343569,Atasan Wanita Lengan Terompet 878 - Baju Blouse Wanita 878 - Pink,atasan-wanita-lengan-terompet-878-baju-blouse-wanita-878-pink,ussyfashion,NEW,78900,4770,81,5,27
tokopedia,1155367520,Agrapana Baju Atasan Blouse Batik Wanita Couple Modern Sarimbit Labda - S,agrapana-baju-atasan-blouse-batik-wanita-couple-modern-sarimbit-labda-s,agrapana-batik,NEW,235950,10364,80,4.9,53
tokopedia,1537479193,DAMAI fashion - baju atasan kaos lengan panjang wanita RIKA RIKA - Putih,damai-fashion-baju-atasan-kaos-lengan-panjang-wanita-rika-rika-putih,lvco,NEW,14925,3352,77,4.4,29
tokopedia,1778241553,Baju Atasan Wanita Terbaru Lune Blouse Termurah - Army,baju-atasan-wanita-terbaru-lune-blouse-termurah-army,hijabafwa,NEW,65000,18437,78,4.6,49
tokopedia,206595827,"Atasan Baju Blazer Putih Cantik Murah Wanita, Modis Guru, Pegawai",atasan-baju-blazer-putih-cantik-murah-wanita-modis-guru-pegawai,nafsulthonshop,NEW,200000,11364,79,4.9,25
tokopedia,1424857720,Atasan Senam Wanita Crop Silang Baju Olahraga Zumba Yoga Gym Import - Putih,atasan-senam-wanita-crop-silang-baju-olahraga-zumba-yoga-gym-import-putih,planqueen,NEW,77500,4707,79,4.8,35
tokopedia,765129449,Baju atasan wanita tunik batik primis unggul jaya jumbo ld 120 amanda,baju-atasan-wanita-tunik-batik-primis-unggul-jaya-jumbo-ld-120-amanda,tabasama,NEW,99000,8131,79,4.6,42
tokopedia,483593283,"V-NECK JUMBO XXL Pendek Kaos Polos Basic Vneck t-shirt Atasan Wanita - Merah, XXL",v-neck-jumbo-xxl-pendek-kaos-polos-basic-vneck-t-shirt-atasan-wanita-merah-xxl,ocdstore,NEW,30000,3355,79,4.6,18
tokopedia,1853627826,"Baju Atasan Jumbo - Baju Batik Wanita - Baju Kantor - Hitam Ungu, XS",baju-atasan-jumbo-baju-batik-wanita-baju-kantor-hitam-ungu-xs,batikkevin,NEW,124800,12029,79,5,31
tokopedia,980778429,Setelan Atasan + Celana / Baju Setelan Casual Wanita -st beatrice - Kuning,setelan-atasan-celana-baju-setelan-casual-wanita-st-beatrice-kuning,grosirdress,NEW,61000,8900,80,4.2,52
tokopedia,800298516,Atasan Wanita Baju Blouse Kemeja Motif Sunrise Flower Premium L - Hitam,atasan-wanita-baju-blouse-kemeja-motif-sunrise-flower-premium-l-hitam,my1stshop,NEW,39900,8062,78,4.5,31
tokopedia,624322219,Baju atasan blouse Wanita gaya Korea Cantik Terbaru - Kuning M,baju-atasan-blouse-wanita-gaya-korea-cantik-terbaru-kuning-m,my1stshop,NEW,69000,8267,80,4.7,36
tokopedia,1628924348,PROMO Baju Kaos Crop Top Yela Butterfly Wanita Korea Murah - Putih,promo-baju-kaos-crop-top-yela-butterfly-wanita-korea-murah-putih,jeantboutique,NEW,17500,6662,78,4.7,26
tokopedia,1281402667,"KAOS TUMBLR TEE BUTTERFLY ATASAN BAJU T SHIRT WANITA CEWEK PEREMPUAN - Ungu, all size",kaos-tumblr-tee-butterfly-atasan-baju-t-shirt-wanita-cewek-perempuan-ungu-all-size,carotyles,NEW,29000,9164,78,4.9,32
tokopedia,394528920,Baju Long Dress 918 / Atasan Overall Wanita 918 - Tosca,baju-long-dress-918-atasan-overall-wanita-918-tosca,ussyfashion,NEW,64900,5006,78,4.8,25
tokopedia,1515600037,"Baju Batik Atasan Wanita/Blouse Batik Kombinasi Kantor Formal - Navy, M",baju-batik-atasan-wanita-blouse-batik-kombinasi-kantor-formal-navy-m,santy-,NEW,54400,8865,79,4.6,41
tokopedia,381560590,Kemeja wanita Baju Atasan Tunik Jumbo Big Size 6L LD 138cm - Navy,kemeja-wanita-baju-atasan-tunik-jumbo-big-size-6l-ld-138cm-navy,suzfashion,NEW,94500,16180,78,4.9,45
tokopedia,1221648963,"Baju Kaos Atasan Tshirt Katun icon BT21 BTS Remaja Cewek Wanita Import - Putih, S",baju-kaos-atasan-tshirt-katun-icon-bt21-bts-remaja-cewek-wanita-import-putih-s,onestopfashionid,NEW,30900,2748,78,4.4,35
tokopedia,187018893,Baju Atasan Blouse Wanita Baju Muslim Blus Muslim Ekhy Tunik,baju-atasan-blouse-wanita-baju-muslim-blus-muslim-ekhy-tunik,ungsirastore,NEW,63000,12664,76,4.7,31
tokopedia,614209826,FortKlass SONYA BAJU ATASAN BLOUSE WANITA DEWASA PAKAIAN SANTAI CEWEK - Navy,fortklass-sonya-baju-atasan-blouse-wanita-dewasa-pakaian-santai-cewek-navy,fortklass,NEW,35000,9237,77,4.1,29
tokopedia,1318877806,"T-shirt Atasan MICKEY wanita jumbo XXL LD 120 - kunyit, XXL",t-shirt-atasan-mickey-wanita-jumbo-xxl-ld-120-kunyit-xxl,azimy,NEW,23000,3266,74,4,28
tokopedia,1878917446,kaos oversized big size jumbo / atasan / blus / tee t shirt / wanita - Hitam,kaos-oversized-big-size-jumbo-atasan-blus-tee-t-shirt-wanita-hitam,fashionkorea8,NEW,71100,21100,78,4.7,26
tokopedia,1247990526,"Tanktop Jaring + Bra Senam Wanita / Atasan Sport Gym / Baju Olahraga - Putih Pink, XL",tanktop-jaring-bra-senam-wanita-atasan-sport-gym-baju-olahraga-putih-pink-xl,winter-olshop,NEW,88500,3961,77,4.9,44
tokopedia,1745217098,Baju Saka blouse wanita top polos lengan panjang bahan twiscone size L - Ungu,baju-saka-blouse-wanita-top-polos-lengan-panjang-bahan-twiscone-size-l-ungu,fstore-jakarta,NEW,32990,9420,81,4.6,34
tokopedia,321073744,FASHION WANITA/ATASAN/LENGAN PANJANG/BAJU BELANG/KAOS/BAJU MURAH,fashion-wanita-atasan-lengan-panjang-baju-belang-kaos-baju-murah,starcel,NEW,19900,5089,77,4.4,10
tokopedia,1629024313,PROMO Baju Atasan Balena / Lune Blouse Lengan Panjang Wanita Murah - Navy,promo-baju-atasan-balena-lune-blouse-lengan-panjang-wanita-murah-navy,jeantboutique,NEW,32500,24704,77,4.5,48
tokopedia,420123716,Atasan Blouse Muslim Wanita Baju Muslimah Murah Cewek Dewasa Tunik,atasan-blouse-muslim-wanita-baju-muslimah-murah-cewek-dewasa-tunik,farhanamughny,NEW,65000,6416,77,4.6,34
tokopedia,1328451932,"HanaFashion - Glamour T-Shirt Crop Top Kaos Stylish Wanita - CT077 - Putih, S",hanafashion-glamour-t-shirt-crop-top-kaos-stylish-wanita-ct077-putih-s,hanafashionshop,NEW,41000,5028,78,4.8,29
tokopedia,1054524268,"Lyla Button Camisole M - XL Tanktop kancing Baju dalaman Atasan Wanita - Coffee, M",lyla-button-camisole-m-xl-tanktop-kancing-baju-dalaman-atasan-wanita-coffee-m,uneedcloth,NEW,54000,4323,77,5,28
tokopedia,1508646750,Setelan Celana Wanita Atasan Tunik Muslim Panjang Baju Stelan Kekinian - Dusty,setelan-celana-wanita-atasan-tunik-muslim-panjang-baju-stelan-kekinian-dusty,victoriagrosir,NEW,105000,13040,75,4.1,44
tokopedia,1360181852,"Colorbox Crop Loose Shirt I:Bswkey120G003 Off White - Off White, S",colorbox-crop-loose-shirt-i-bswkey120g003-off-white-off-white-s,colorboxid,NEW,129900,4437,77,5,34
tokopedia,1634655856,"DK300/ KAOS BAJU ZUMBA WANITA/ TSHIRT KATUN ZUMBA/ ATASAN SENAM WANITA - Putih, SLIMFIT WANITA",dk300-kaos-baju-zumba-wanita-tshirt-katun-zumba-atasan-senam-wanita-putih-slimfit-wanita,winnerrstore,NEW,39900,998,79,5,33
tokopedia,290463726,VICKY CROP - Atasan baju wanita kemeja crop lengan pendek termurah,vicky-crop-atasan-baju-wanita-kemeja-crop-lengan-pendek-termurah,isheta,NEW,38700,8734,70,4.6,13
tokopedia,1869392063,"Atasan batik wanita Baju batik wanita kombinasi terlaris 2021 kode 03 - Pita Coklat, M",atasan-batik-wanita-baju-batik-wanita-kombinasi-terlaris-2021-kode-03-pita-coklat-m,serondeng-batik,NEW,65999,7211,76,4.6,45
tokopedia,1033270311,OLD NAVY Linen Knotted Top Baju Atasan Wanita Branded - STRIPE WHITE,old-navy-linen-knotted-top-baju-atasan-wanita-branded-stripe-white,shoppingcrazee,NEW,40000,2218,66,4.8,16
tokopedia,1104257046,"Monellina FIOTA Baju Kaos Atasan XXL Jumbo Murah Wanita Kekinian - Celana, L",monellina-fiota-baju-kaos-atasan-xxl-jumbo-murah-wanita-kekinian-celana-l,monellinafashion,NEW,35000,6557,75,4.6,34
tokopedia,1714308806,Baju Atasan Kaos Lengan Panjang Wanita Remaja BTS Korean Style Adem - Kuning,baju-atasan-kaos-lengan-panjang-wanita-remaja-bts-korean-style-adem-kuning,khasanahgallery,NEW,34800,4048,76,4.4,33
tokopedia,1263669178,KAOS CROP TIE DYE BAJU CROP TOP WANITA ATASAN KAOS CEWEK BAJU LUNTUR,kaos-crop-tie-dye-baju-crop-top-wanita-atasan-kaos-cewek-baju-luntur,bestimportchina,NEW,28000,3597,74,4.6,17
tokopedia,530642131,Baju Fashion Korea Atasan Muslim Lengan Panjang Wanita Terbaru Minory,baju-fashion-korea-atasan-muslim-lengan-panjang-wanita-terbaru-minory,wjcol,NEW,45800,28030,74,4.6,34
tokopedia,508162737,Lamore Jumbo Blue [Baju Atasan Wanita 0133] SGL,lamore-jumbo-blue-baju-atasan-wanita-0133-sgl,supermodel-tkpd,NEW,62000,9827,75,3.7,40
tokopedia,367570366,blouse wanita/baju sabrina/atasan sabrina/blouse alaska/gl55688,blouse-wanita-baju-sabrina-atasan-sabrina-blouse-alaska-gl55688,glorypurpleshop,NEW,56900,8884,74,4.2,29
tokopedia,2053125903,Baju Kaos Wanita FOODTALK Katun Atasan TSHIRT Tumblr tee Cewek - Maroon Allsize,baju-kaos-wanita-foodtalk-katun-atasan-tshirt-tumblr-tee-cewek-maroon-allsize,carotyles,NEW,29000,3110,76,4.8,19
tokopedia,611600201,Baju Hot Shaper Shirt Kaos Pembakar Lemak Pakaian Pelangsing Badan,baju-hot-shaper-shirt-kaos-pembakar-lemak-pakaian-pelangsing-badan,majugrosir,NEW,49000,5477,73,4.4,32
tokopedia,626544478,Baju kaos blouse v neck salur garis atasan stripe wanita terbaru murah - Hitam,baju-kaos-blouse-v-neck-salur-garis-atasan-stripe-wanita-terbaru-murah-hitam,qhitoostore,NEW,29500,11680,74,4.3,25
tokopedia,389362998,"baju atasan olah raga gym senam wanita muslimah specs allegia LS W - Ungu, L",baju-atasan-olah-raga-gym-senam-wanita-muslimah-specs-allegia-ls-w-ungu-l,sfjulian,NEW,154000,7389,72,4.9,28
tokopedia,1668109437,"Boxy Viona V-Neck - Atasan Baju Rajut Wanita - Korean Style - Army, Fit To L",boxy-viona-v-neck-atasan-baju-rajut-wanita-korean-style-army-fit-to-l,meccacollectionbandung,NEW,33000,2602,67,4.6,37
tokopedia,1768398911,PROMO Baju Atasan Fina Blouse Elegan Lengan Panjang Wanita Murah - Cream,promo-baju-atasan-fina-blouse-elegan-lengan-panjang-wanita-murah-cream,jeantboutique,NEW,40500,20832,74,4.5,32
tokopedia,1630301305,ATASAN MUSLIM WANITA / BLOUSE JUMBO / ATASAN JUMBO / BAJU KAOS JUMBO - Putih,atasan-muslim-wanita-blouse-jumbo-atasan-jumbo-baju-kaos-jumbo-putih,followmystyle,NEW,35000,2143,74,4.8,48
tokopedia,1294168278,Baju Atasan Wanita | Iliana Blouse | Tile Dot Lapis Mosscrepe - Mocca,baju-atasan-wanita-iliana-blouse-tile-dot-lapis-mosscrepe-mocca,terminalgrosir,NEW,80000,27518,73,3.8,44
tokopedia,451417801,WOMAN WINTER NADIA TURTLENECK SWEATER TOP BAJU WANITA MUSIM DINGIN - Grey,woman-winter-nadia-turtleneck-sweater-top-baju-wanita-musim-dingin-grey,wintersonmul,NEW,185000,7295,73,4.9,28
tokopedia,1614089418,"Kaos cewek black & white baju atasan wanita BW murah tumblr shirt XL - 7789, Hitam",kaos-cewek-black-white-baju-atasan-wanita-bw-murah-tumblr-shirt-xl-7789-hitam,erikawai-shop,NEW,44000,5659,73,4.9,21
tokopedia,1788608996,Kaos Wanita TSUM TSUM BAJU ATASAN WANITA - BEIGE,kaos-wanita-tsum-tsum-baju-atasan-wanita-beige,carotyles,NEW,29000,1974,77,4.7,20
tokopedia,13521141,Kaos Baju Fashion Wanita Shirt Kemeja Blouse Atasan Korea New 2015232,kaos-baju-fashion-wanita-shirt-kemeja-blouse-atasan-korea-new-2015232,importkorea,NEW,56250,19390,72,4.7,30
tokopedia,672420999,"Okechuku KIMICHI Baju Atasan Wanita Blouse Wanita Korea Baju Wanita - Salem tua, M",okechuku-kimichi-baju-atasan-wanita-blouse-wanita-korea-baju-wanita-salem-tua-m,okechuku,NEW,65000,15314,71,4.3,32
tokopedia,1266187120,BAJU CROP TOP RAJUT WANITA KOREA / ATASAN KNIT CEWEK IMPORT C-125 - Pink,baju-crop-top-rajut-wanita-korea-atasan-knit-cewek-import-c-125-pink,pinkio,NEW,65000,8319,71,4.6,30
tokopedia,1203804944,KAOS TUMBLR TEE F-YOUNG ATASAN BAJU T SHIRT WANITA CEWEK PEREMPUAN - Biru,kaos-tumblr-tee-f-young-atasan-baju-t-shirt-wanita-cewek-perempuan-biru,carotyles,NEW,29000,4900,65,4.9,36
tokopedia,1929320160,BAJU TIE DYE / KAOS POLOS TIE DYE CROP TOP PASTEL CEWEK / KAOS WANITA - S,baju-tie-dye-kaos-polos-tie-dye-crop-top-pastel-cewek-kaos-wanita-s,vemqystore-id,NEW,55100,3504,71,4.9,40
tokopedia,332257640,BAJU KEMEJA ATASAN WANITA HITAM/ BIRU MUDA/ PINK LORENZA RANTO,baju-kemeja-atasan-wanita-hitam-biru-muda-pink-lorenza-ranto,girlyneed-os,NEW,76000,13316,72,4.5,31
tokopedia,1328997395,"Monellina GRIZEL Baju Kaos Atasan XXL Jumbo Lengan Panjang Wanita - Baju, L",monellina-grizel-baju-kaos-atasan-xxl-jumbo-lengan-panjang-wanita-baju-l,monellinafashion,NEW,43000,8041,70,4.6,44
tokopedia,1254571729,Baju Wanita Terbaru Blouse Wanita Terbaru Korea Atasan Claudia Fit L - Hitam,baju-wanita-terbaru-blouse-wanita-terbaru-korea-atasan-claudia-fit-l-hitam,17wear,NEW,53900,6585,70,4.4,32
tokopedia,2138859690,BLOUSE INVY BATIK CANTIK MODERN ATASAN CEWEK BAJU WANITA CANTIK MURAH - NN124 Cream,blouse-invy-batik-cantik-modern-atasan-cewek-baju-wanita-cantik-murah-nn124-cream,acesakurafashion,NEW,89000,5673,72,4.8,35
tokopedia,347021800,Atasan Batik Wanita Jumbo 465 Vol33 Baju Batik Kerja Wanita,atasan-batik-wanita-jumbo-465-vol33-baju-batik-kerja-wanita,paphika,NEW,83000,10756,71,4.9,25
tokopedia,531225366,baju olahraga wanita setelan sport atasan+celana training joging putih,baju-olahraga-wanita-setelan-sport-atasan-celana-training-joging-putih,sarungtenundobby,NEW,119900,12563,71,4.2,29
tokopedia,530441924,Baju Fashion Atasan Muslim Wanita Lengan Panjang Rajut Murah Candy,baju-fashion-atasan-muslim-wanita-lengan-panjang-rajut-murah-candy,wjcol,NEW,38985,9964,71,4.5,36
tokopedia,1579599994,Baju Atasan Muslim Wanita Le Najwa Leuvi Tunik,baju-atasan-muslim-wanita-le-najwa-leuvi-tunik,lenajwa,NEW,80000,6244,70,4.6,41
tokopedia,360975125,259BC- Baju batik wanita lengan pendek crop top model terbaru,259bc-baju-batik-wanita-lengan-pendek-crop-top-model-terbaru,35an,NEW,55900,10702,70,4.8,25
tokopedia,1987061994,"Marks & Spencer - Baju Tidur Wanita - Cotton Rich Vest Pyjama Top - RED,8",marks-spencer-baju-tidur-wanita-cotton-rich-vest-pyjama-top-red-8,marksspencer,NEW,159000,3146,70,3.6,32
tokopedia,1922124057,"Baju Batik Wanita Tunik Kantor | Atasan Tunik Batik Murah New Zipper - Random, M",baju-batik-wanita-tunik-kantor-atasan-tunik-batik-murah-new-zipper-random-m,batikawab,NEW,65125,3505,69,4.9,25
tokopedia,2199462279,"Dress Batik Jumbo Baju Atasan Batik Tunik Batik Wanita - Hitam, XS",dress-batik-jumbo-baju-atasan-batik-tunik-batik-wanita-hitam-xs,batikkevin,NEW,124900,5882,71,4.6,25
tokopedia,2177140314,Baju batik modern / atasan wanita / batik murah / batik anak muda cewe - YELLOW - 2544,baju-batik-modern-atasan-wanita-batik-murah-batik-anak-muda-cewe-yellow-2544,pikoid,NEW,97900,9527,70,4.9,34
tokopedia,1225770794,"Monellina 06231 Baju Kemeja Atasan XXL Jumbo Lengan Panjang Wanita - Hitam, XXXL",monellina-06231-baju-kemeja-atasan-xxl-jumbo-lengan-panjang-wanita-hitam-xxxl,monellinafashion,NEW,75000,7857,72,4.7,41
tokopedia,1300555570,Kaos Oblong Wanita Baju Murah Atasan Motif Salur Melar Jumbo LC1515Big - BIG SIZE,kaos-oblong-wanita-baju-murah-atasan-motif-salur-melar-jumbo-lc1515big-big-size,sarangjeans,NEW,35000,2525,68,4.8,48
tokopedia,1770616641,"Kaos Wanita PRINCESS OVERSIZED BAJU ATASAN WANITA - Putih, ALLSIZE",kaos-wanita-princess-oversized-baju-atasan-wanita-putih-allsize,carotyles,NEW,29000,1673,71,4.9,21
tokopedia,1518748952,BAJU BORDIR LUKIS I ATASAN BORDIR LUKIS BALI I BAJU WANITA BORDIR - Merah,baju-bordir-lukis-i-atasan-bordir-lukis-bali-i-baju-wanita-bordir-merah,suvenirbali,NEW,14900,1401,69,4.5,11
tokopedia,319820255,"Baju Atasan Tunik Muslim Wanita(Tunik Denim Cembre) - Biru, L",baju-atasan-tunik-muslim-wanita-tunik-denim-cembre-biru-l,winofficialshop,NEW,45000,10248,69,4.6,25
tokopedia,563793883,SEYES S4114 T-Shirt Kaos Spandek Premium Baju Atasan Wanita - Merah Muda,seyes-s4114-t-shirt-kaos-spandek-premium-baju-atasan-wanita-merah-muda,seyes,NEW,40900,7066,69,4.7,33
tokopedia,2048086598,Baju atasan wanita bordir lace bali - Hitam gold,baju-atasan-wanita-bordir-lace-bali-hitam-gold,santhigarment,NEW,215000,1475,70,5,21
tokopedia,1964090184,"miniletics Speed Up Crop Tank Tank Top Olahraga Wanita - Black, S",miniletics-speed-up-crop-tank-tank-top-olahraga-wanita-black-s,miniletics,NEW,269000,2187,69,5,17
tokopedia,1206726592,Tunik Shanghai jumbo [Baju Atasan Wanita 0140] TGQ - Hitam,tunik-shanghai-jumbo-baju-atasan-wanita-0140-tgq-hitam,supermodel-tkpd,NEW,64000,13743,75,4.2,41
tokopedia,795437689,midi turtleneck sweater / atasan rajut wanita / baju rajut cewe - MAROON,midi-turtleneck-sweater-atasan-rajut-wanita-baju-rajut-cewe-maroon,rubistoreid,NEW,35000,4059,58,4.8,24
tokopedia,1217365492,Terminal Grosir | Baju Atasan Wanita Muslim Busui | Fisa Tunik - Navy,terminal-grosir-baju-atasan-wanita-muslim-busui-fisa-tunik-navy,terminalgrosir,NEW,60000,11681,68,4.7,38
tokopedia,1082300926,daster kaos l daster kaos pekalongan l baju atasan wanita,daster-kaos-l-daster-kaos-pekalongan-l-baju-atasan-wanita,gnaufal,NEW,25000,1298,68,4.9,19
tokopedia,594360149,Baju Atasan Blouse Wanita Baju Busui Terbaru Delila Tunik Murah,baju-atasan-blouse-wanita-baju-busui-terbaru-delila-tunik-murah,akcstore,NEW,55000,17679,68,4.3,26
tokopedia,1299398558,BLOUSE BATIK WANITA / ATASAN BATIK WANITA / BAJU KERJA / BLOUSE BATIK,blouse-batik-wanita-atasan-batik-wanita-baju-kerja-blouse-batik,batikrifqi,NEW,75000,848,56,4.8,4
tokopedia,1328944402,DRESS WANITA KOREA STYLE KOREA DRES BAJU TERUSAN WANITA ATASAN WANITA - navy,dress-wanita-korea-style-korea-dres-baju-terusan-wanita-atasan-wanita-navy,anjarisshop,NEW,49500,7668,69,4.7,41
tokopedia,892147487,blouse wanita putih motif bordir real pict baju atasan wanita-armia,blouse-wanita-putih-motif-bordir-real-pict-baju-atasan-wanita-armia,lzonafashion,NEW,125000,17876,69,4.7,45
