online_shop,product_id,product_name,shop_id,shop_city,is_official,price,sold_count,rating_average,view_count,liked_count
shopee,6938322296,kaos polos lengan pendek pria wanita poli katun 30s / baju polos / oneck / kaos polos / baju polos / baju pria / kaos pria / polos / kaos / kaos polos pria / kaos polos wanita / kaos polos m l xl xxl,24262178,KOTA JAKARTA UTARA,False,16919,28263,4.68,10881,9142
shopee,1682772402,1-8 tahun baju kaos anak laki laki cowok perempuan campur superhero premium grosir reseller,989272,KOTA BANDUNG,False,17999,27916,4.86,4506,2189
shopee,5078184554,baju koko kurta sultan lengan panjang / koko pria emblem terkini,100282296,KOTA PEKALONGAN,False,38000,27800,4.58,2178,432
shopee,3756089678,baju koko kurta dewasa lengan pendek material catton  adem serap keringat,27537407,KOTA PEKALONGAN,False,50000,27647,4.72,1314,5576
shopee,3324068305,baju kaos anak unisex  - cowok / cewek => new color,163001621,KOTA JAKARTA BARAT,False,12900,27110,4.91,6845,2792
shopee,1953500748,littleonyih kaos anak usia 6bln - 3 thn baju anak cowok / unisex part 3,6703008,KOTA JAKARTA BARAT,False,19800,26811,4.89,16644,20441
shopee,2790737981,kaos 3second kaos distro part 3 baju kaos pria baju pria pakaian pria kaos atasan pria,176456485,KOTA SEMARANG,False,34200,26679,4.8,9455,7747
shopee,4840418070,baju bali barong jumbo xxl baju pria wanita santai rayon tebal baju bali jumbo,145220832,KAB. PEKALONGAN,False,13999,26006,4.85,25201,4279
shopee,5053985089,e36 / astronot skateboard / kaos pria / kaos distro / kaos murah pria,142067989,KOTA JAKARTA BARAT,False,12900,25726,4.61,39160,8274
shopee,9601750348,owlet - kaos anak laki laki / baju atasan anak laki 1-5 tahun,113232703,KOTA JAKARTA BARAT,False,11000,25646,4.82,12435,3463
shopee,5624097544,baju koko anak gus azmi trendy masakini  kurta anak  baju muslim anak,25016896,KOTA PEKALONGAN,False,24500,25348,4.65,3646,3682
shopee,4767495545,kaos murah kaos distro murah baju  distro pria t-shirt murah combed30s mandarin putih,168959669,KOTA JAKARTA UTARA,False,27000,25022,4.59,79502,7354
shopee,5016592992,r25 / kaos rose stand out / kaos pria / kaos distro,142067989,KOTA JAKARTA BARAT,False,15900,24797,4.69,4847,9264
shopee,2599531685,baju kaos tshirt distro orang tua sepanjang masa,7042031,KOTA JAKARTA BARAT,False,26500,24775,4.78,1747,5585
shopee,4703658307,kaos distro kaos jogja kaos pria kaos wanita kaos murah ukuran sampai jumbo xxl kaos malioboro yk,59756990,KOTA YOGYAKARTA,False,11999,24681,4.75,11272,4109
shopee,82141756,kaos polo pria  baju kerah pria kasual kombinasi cowok  kaos kerah,1233647,KOTA JAKARTA UTARA,False,21900,24616,4.66,5169,8950
shopee,6439303804,koko kurta pakistan agam original busana muslim terlaris srikaha,9685276,KOTA PEKALONGAN,False,59999,24611,4.71,5368,5325
shopee,2175061991,kaos polos baju new states apparel nsa premium cotton 7200 short sleeve/ lengan pendek import ori,3277865,KOTA SURABAYA,False,42000,24458,4.85,12716,4077
shopee,11608909835,baju koko kurta terbaru,455708848,KAB. PEKALONGAN,False,55000,24389,4.74,7261,251
shopee,7553364659,kaos polos katun combed 30s / kaos polos pria / kaos polos / kaos polos murah / baju polos pria,74611474,KOTA JAKARTA BARAT,False,24651,24274,4.54,9558,4673
shopee,7117223287,baju muslim koko anwa lengan panjang terbaru size m-l-xl-xxl,27551158,KOTA JAKARTA BARAT,False,68191,24187,4.82,10482,13220
shopee,3452397339,baju kaos t shirt distro keren pria wanita high premium logo deus cotton combed 30s,166853450,KOTA TANGERANG SELATAN,False,35500,24118,4.67,16877,5731
shopee,7354412851,kaos distro pria black leaf printing kaos motif full printing,18955460,KOTA JAKARTA BARAT,False,35000,23377,4.63,37106,8581
shopee,2011546163,hd  kaos pria  kaos polos pria v-nack pe  atasan pria  fashion pria  kaos distro  kaos,26244354,KOTA JAKARTA BARAT,False,16500,23183,4.78,3067,2593
shopee,2723235175, bisa cod  baju pria kaos polos pria wanita oblong pendek oneck polos basic solid unisex roundneck reguler l xl termurah bahan premiun cotton premium / langsung dari pabrik / promo / bisa cod,104672388,KOTA BANDUNG,False,6900,23060,4.15,29569,3653
shopee,8224811935,kaos polos pria o neck lengan pendek / baju oblong polos / kaos distro / pe,20966304,KOTA BANDUNG,False,14500,22904,4.47,61975,2386
shopee,7132161436,baju barong lukis bali,237025647,KAB. BADUNG,False,20900,22717,4.84,6570,4527
shopee,9515389468,kaos thanksinsomnia - kaos distro thanksinsomnia fulltag & label,157793565,KOTA BANDUNG,False,43000,22301,4.69,184452,12410
shopee,226709748, promo  baju kaos polos lengan pendek distro solid series cotton combed 30s premium reactive,20468221,KAB. BANDUNG,False,33000,22215,4.81,2191,6370
shopee,523322970,kemeja batik pria lengan pendek baju batik pria batik kantor seragam kerja ukuran reguler mlxl,14687372,KOTA PEKALONGAN,False,35000,22103,4.71,33533,4147
shopee,5008100170,baju kaos distro ukuran xxl dan xxxl,29016536,KOTA CIMAHI,False,39950,21949,4.8,25942,2392
shopee,1012363384,cod kemeja pdl lapangan baju kerja outdoor tactical hiking gunung safety lengan panjang,62010394,KOTA BANDUNG,False,70000,21914,4.79,16944,3786
shopee,3239868778,pe grosir kaos polos pria pendek baju kaos t-shirt premium bandung,3834887,KOTA JAKARTA BARAT,False,15000,21677,4.63,19738,1884
shopee,2339986688,kaos salur anak pakaian baju strip stripe harian santai oshkosh anak anak cowok laki laki bayi murah,90319560,KAB. PEKALONGAN,False,2000,21636,4.7,6977,10986
shopee,4343755204,kaos anak stripe dominan series pria wanita cotton combed,5916197,KOTA BANDUNG,False,15000,21442,4.87,34092,5228
shopee,2677970847,c7 / luttffy onne piecce skull / kaos pria / kaos distro / kaos murah,142067989,KOTA JAKARTA BARAT,False,13000,21301,4.66,34959,5128
shopee,3779251772,baju kemeja pria kasual polos hitam putih lengan panjang hem pria,51576342,KAB. BATANG,False,35150,21110,4.51,24587,904
shopee,9018702206,baju kemeja pria kasual polos hitam putih lengan panjang /hem baju pria/ kemeja cowok / kemeja hitam / kemeja army / kemeja slimfit / kemeja distro / kemeja pria,267520066,KAB. BATANG,False,34900,20848,4.5,3446,598
shopee,6905641241,t-shirt baju kaos distro deus logo combed 30s murah,38225746,KOTA TANGERANG SELATAN,False,24900,20842,4.7,2610,4862
shopee,3942993584,kaos surfing - kaos skate - kaos distro - kaos bandung,817359,KOTA BANDUNG,False,49560,20732,4.73,207211,20705
shopee,1907501488,baju koko kurta dewasa lengan panjang material catton adem serap keringat,25016896,KOTA PEKALONGAN,False,45000,20672,4.66,54283,6240
shopee,9365889146,kaos bombogie pria kaos pria distro original bandung kaos pria terbaru 2021 m l dan xl,67774460,KOTA BANDUNG,False,35000,20630,4.72,100524,1682
shopee,89400657,rava baju kaos pria henley polos lengan panjang premium quality by rava original promo best seller,5219356,KOTA BANDUNG,False,69900,20532,4.74,2796,12321
shopee,5110420912,kaos distro three second dan greenlight,29016536,KOTA CIMAHI,False,33788,20496,4.8,5231,1584
shopee,3318090501,kaos polos murah baju polos tshirt oblong pakaian sablon pria kaos distro size  fit to l ke xl,192146409,KOTA JAKARTA PUSAT,False,15050,20463,4.61,2634,7108
shopee,6667762589,kaos distro  kaos pria  original black off white,276021359,KOTA BANDUNG,False,54400,20331,4.6,5260,1218
shopee,6414818852,kaos pria 3second kaos distro pria part 1 baju kaos pria baju pria pakaian pria kaos atasan pria,29241513,KAB. PANDEGLANG,False,41850,20078,4.76,9045,1728
shopee,5311820885,cod revengeeleven kaos distro ast tribe db  / kaos pria / atasan pria wanita  / tshirt pria,211390057,KOTA JAKARTA BARAT,False,24500,20007,4.57,8008,13060
shopee,4417894081,label / hangtag merk untuk aneka ragam kaos baju jilbab tas dll free desain 3,62706783,KOTA SURAKARTA (SOLO),False,130,20000,5.0,49,13
shopee,5847753624,baju training *pria* bahan corak 1,129916373,KOTA JAKARTA BARAT,False,22800,19995,4.86,18459,2164
shopee,4758912654,original stars seven baju kemeja anak laki laki import 1-12 tahun bayi cowok lengan pendek,157662867,KAB. PEKALONGAN,False,17600,19588,4.73,57396,3967
shopee,7154291142,ff kaos pria ii kaos distro sablon digital berkualitas bisa unisex 004,9094474,KOTA JAKARTA BARAT,False,25500,19581,4.47,13842,6614
shopee,3354393836,kaos off white - full tag / kaos distro / off white,301394017,KOTA BANDUNG,False,52800,19231,4.61,20066,1756
shopee,2439354757,kaos kerah polo shirt berkerah polos grosir pria cowok murah,6278628,KOTA SURAKARTA (SOLO),False,24000,19028,4.75,9349,2713
shopee,8623387802,baju kemeja pria / kemeja lengan panjang / kemeja polos putih / kemeja,380024482,KAB. BATANG,False,29789,18939,4.54,18182,1140
shopee,5710800549,baju kaos boombogie pria keren,29016536,KOTA CIMAHI,False,33788,18823,4.81,6047,1461
shopee,5481639788,baju kaos anak unisex  - cowok / cewek => new motif,163001621,KOTA JAKARTA BARAT,False,13900,18572,4.91,15536,835
shopee,6626190810,baju kaos polos lengan pendek / baju kaos polos pria,226068801,KOTA DENPASAR,False,19000,18485,4.81,45714,4582
shopee,2790379043,kaos 3second kaos distro part 7 baju kaos pria baju pria pakaian pria kaos atasan pria,176456485,KOTA SEMARANG,False,39600,18474,4.81,9754,3602
shopee,1378251937,murah baju koko panjang bordir acak busana muslim pria terlaris grosir koko seragam lkhalis,17527215,KOTA BEKASI,False,34500,18451,4.7,2147,6814
shopee,972726301,kemeja flanel pria lengan panjang baju kemeja flanel cowo distro premium quality ameliashop16,9325084,KOTA TANGERANG SELATAN,False,72500,18322,4.65,43999,20985
shopee,5855367306,kaos pria kaos cowok kaos distro kaos bombogie greenlight 3 second bahan tebal combed 24s,187259105,KOTA CIMAHI,False,44000,18219,4.73,20367,1392
shopee,4937433606,liso wear - koas polos lengan pendek atasan baju kaos polos pria wanita,271746505,KOTA JAKARTA BARAT,False,19800,18203,4.75,9829,5416
shopee,1921470340,risrus fashion hem denny baju pria lengan pendek kemeja cowo cowok,3423049,KOTA JAKARTA BARAT,False,42550,17835,4.58,26281,6976
shopee,6743305919,baju koko putih lengan panjang atasan muslim pria koko gus azmi azzahir hadroh,265853783,KAB. PEKALONGAN,False,32310,17806,4.72,4785,433
shopee,5158914381,original stars seven baju kemeja anak laki laki import 1-12 tahun bayi cowok lengan panjang,157662867,KAB. PEKALONGAN,False,20900,17784,4.71,56790,4720
shopee,5258806362, full furing kemeja batik/baju batik pria panjang murah kain halus,252331292,KAB. SRAGEN,False,85000,17750,4.81,32490,4777
shopee,5744787457,kaos polos lengan pendek pria wanita cotton combed 30s/oneck/kaos unisex/kaos distro,216541126,KOTA BANDUNG,False,31383,17609,4.87,114823,6182
shopee,6216893528,kaos polo kerah pendek dewasa mlxlxxl / t-shirt / pakain pria / kaos kerah / polo tshirt,42213699,KOTA SURABAYA,False,30000,17334,4.83,18386,2429
shopee,2018445221,1 kg bisa 6pcs  m-l-xl kaos pria danilo maweisli  lengan panjang / baju pria pakaian pria atasan pria,131797027,KOTA JAKARTA BARAT,False,19950,17184,4.53,20588,2707
shopee,4412079670,{ part1 } kaos anak cowok printed /printed tee unisex/kaos anak full printing golden kiddies,175263997,KOTA JAKARTA BARAT,False,16000,17105,4.82,3415,3890
