product_id,product_name,shop_id,shop_city,is_official,price,sold_count,rating_average,view_count,liked_count,kategori_penjualan
3615261279,kaos distro greenlight,18483149,KOTA SALATIGA,False,39500,1254,4.82,2314.0,334,Bawah
6720005041,paket usaha baju atasan thrift wajib order 50pc,215941930,KOTA JAKARTA UTARA,False,6900,1253,4.2,2283.0,548,Bawah
10836518989,rania atasan tunik,11252018,KOTA SURAKARTA (SOLO),False,103950,1251,5.0,163.0,1,Bawah
10452337648,kemeja wanita blouse atasan berkerah lengan panjang kekinian warna putih,295920016,KOTA JAKARTA SELATAN,False,77500,1250,5.0,98.0,5,Bawah
9763266570,grosir baju fashion wanita atasan blouse bordir amina white,129290926,KOTA BANDUNG,False,57000,1247,4.76,23961.0,4001,Bawah
5413004428,cod casandra baju atasan blouse putih wanita kerja toyobo busui frinedly,111055260,KOTA JAKARTA PUSAT,False,130000,1246,4.84,11801.0,3957,Bawah
8958561434,lila tunik atasan wanita busui friendly,48270519,KOTA SURAKARTA (SOLO),False,52999,1245,4.58,9530.0,1069,Bawah
8050522629,kellya top blus renda / atasan blouse kenami renda wanita muslim kellya,67693195,KOTA JAKARTA BARAT,False,23599,1244,4.64,5478.0,1137,Bawah
8249109428,tunik/larissa tunik wanita murah kekinian atasan/tunik terbaru 2021 kekinian murah/tunik jumbo,18166817,KOTA SURAKARTA (SOLO),False,9500,1242,4.47,8461.0,183,Bawah
7520577667,manset baju wanita bahan spandek standar dan jumbo,219778803,KOTA TANGERANG,False,18750,1242,4.78,675.0,213,Bawah
3732039942,t-shirt lebaran lengan panjang muslimah not your princess dusty mustard hitam / kaos baju tumblr tee,85890646,KOTA JAKARTA TIMUR,False,26900,1241,4.82,1012.0,410,Bawah
8583222335,roomie - rubi blouse / atasan muslim wanita / atasan wanita / blouse cewek / blus,82157796,KOTA BEKASI,False,7500,1241,4.5,10937.0,360,Bawah
2397574015,kaos olahraga wanita polos / gym / running / baju senam cewek  bullin,34655145,KOTA TANGERANG SELATAN,False,20000,1239,4.71,1412.0,281,Bawah
9087682462,baju kemeja wanita kerja kantor lengan panjang murah polos casual korea putih harian jumbo hitam,505914291,KAB. PEKALONGAN,False,65000,1238,4.82,739.0,56,Bawah
9205414953,baju setelan one set tunik mahveen set rayon high quality,250497342,KOTA PEKALONGAN,False,100000,1238,4.69,8160.0,681,Bawah
8578797173,kemeja wanita murah terlaris import kekinian baju polos hitam putih atasan cewe cewek korea cod casual,346572615,KOTA CIMAHI,False,59800,1237,4.62,2134.0,18,Bawah
9765772321,baju barong bali jumbo xxl baju pria wanita santai rayon tebal baju bali jumbo,282734782,KAB. PEKALONGAN,False,11875,1234,4.82,1367.0,35,Bawah
12701096831,baju kemeja wanita kerja kantor lengan panjang murah polos casual korea putih,141548144,KAB. PEKALONGAN,False,65000,1232,4.83,1468.0,42,Bawah
5904232824,fortklass olympia baju atasan blouse wanita lengan panjang baju kantor cewek,57657729,KOTA JAKARTA BARAT,True,31000,1229,4.21,6865.0,1361,Bawah
6584346968,jessi blus crop top longsleeve rib kancing / blouse atasan korea wanita aksen lengan celah,67693195,KOTA JAKARTA BARAT,False,12990,1229,4.45,5024.0,708,Bawah
5938660220,kaos tie dye murah / baju tie dye / kaos baju tie dye / tie dye t-shirt / kaos pria / kaos wanita,272528340,KOTA SURAKARTA (SOLO),False,33250,1229,4.87,1557.0,948,Bawah
8474095824,promo tunik terlaris/long tunik/tunik muslim/tunik fashion/tunik katun mikro/ cod,480475134,KOTA JAKARTA PUSAT,False,130950,1229,4.77,11049.0,262,Bawah
3961635699,14 warna lengan panjang grosir ecer baju kaos stripe bergaris belang salur cotton cvc pria wanita,333659393,KOTA BANDUNG,False,40500,1229,4.86,5535.0,1821,Bawah
3945162618,baju olahraga wanita senam zumba aerobic running jnb-04,152128306,KAB. TANGERANG,False,14900,1228,4.83,1237.0,138,Bawah
8718139586,afi - mc - nahdava blouse top,10221730,KOTA JAKARTA PUSAT,False,19900,1227,4.68,2734.0,580,Bawah
2895822073,baju kemeja wanita katun ld 120cm jumbo big size kerja kantor 303 xxl xxxl atasan ibu hamil menyusui,181018796,KOTA BEKASI,False,115000,1226,4.67,61.0,30,Bawah
6178095881,baju atasan blouse midi murah,176138018,KAB. KARANGANYAR,False,9500,1226,4.61,3507.0,159,Bawah
5851676719,bisa cod kaos polos wanita lengan panjang jumbo lxlxxl baju basic kaos cewek kekinian murah,182326401,KOTA JAKARTA BARAT,False,33500,1224,4.63,12368.0,1486,Bawah
1527536262,bigclo - cod ld 130cm kemeja wanita corak jumbo b130 kemeja salur baju atasan big size bahan katun,4174765,KOTA SURABAYA,False,69000,1223,4.82,2388.0,1204,Bawah
2730954837,baju olahraga wanita jumbo / baju senam cewek jumbo  bullin,34655145,KOTA TANGERANG SELATAN,False,62000,1222,4.78,1815.0,287,Bawah
8363569238,ra lady blouse atasan baju muslim wanita remaja terlaris,47063387,KOTA BANDUNG,False,38900,1222,4.16,13986.0,3745,Bawah
4544564121,kaos barong yantren tiedie best seller baju pantai khas bali,69862016,KAB. PEKALONGAN,False,13000,1219,4.83,362.0,237,Bawah
1021396231,baju kaos jumbo big size xxl tangan panjang wanita coconut,18398973,KOTA JAKARTA BARAT,False,65000,1219,4.83,737.0,1011,Bawah
4104002981,size m l xl kaos couple tumblrtee baju pasangan korean heart fingers love sign saranghae hitam putih,2297591,KOTA YOGYAKARTA,False,28000,1218,4.72,1238.0,742,Bawah
8144414016,⭐kemeja wanita/kemeja crop/kemeja polos/kemeja terbaru/baju kemeja/baju atasan polos,277908283,KOTA JAKARTA BARAT,False,51000,1217,4.86,102786.0,11073,Bawah
5575769732,atasan tunik jumbo big size s m l xl xxl - brisia tunik - long tunik - tunik wanta - tunik putih,223389412,KAB. BANDUNG,False,57898,1217,4.41,10634.0,764,Bawah
2913140329,baju manset spandek jumbo ukuran xxl bb 65-95kg,169161481,KOTA DEPOK,False,25000,1217,4.68,1049.0,263,Bawah
8710750283,baju kaos butterfly dandelion tee wanita pria lengan pendek s-xxl oversize,291331514,KOTA JAKARTA BARAT,False,29665,1216,4.71,9885.0,705,Bawah
3301706605,manset baju / manset / manset wanita  / manset atasan,145448172,KOTA JAKARTA PUSAT,False,13500,1214,4.76,4841.0,360,Bawah
7439667428,mar 7831 xl-xxl3xl bonita set pakaian baju muslim fashion wanita model terbaruterlaristermurah,277369469,KOTA JAKARTA UTARA,False,83000,1214,4.63,6856.0,764,Bawah
11546133396,kemeja wanita casual blouse kameja oversize wanita lengan panjang baju fashion mulim korea style 201,453989562,KAB. NGAWI,False,6700,1213,4.1,5477.0,55,Bawah
3107130986,bisa cod baju wanita blouse laura/balotely katun import/atasan wanita import/blouse murah jumbo,119355748,KOTA JAKARTA BARAT,False,9900,1213,4.55,1951.0,1062,Bawah
6277797828,longsleeve hakairu - baju lengan panjang - kaos - motif tie dye,15632267,KOTA JAKARTA BARAT,False,8889,1212,4.58,2600.0,441,Bawah
11428171654,ma 008 cod baju blus blouse atasan muslim wanita lebaran 2021 lengan panjang import terbaru kekinian,296636059,KAB. BANDUNG,False,83000,1212,5.0,170.0,9,Bawah
4154088910,baju batik blouse couple manggar abu,144623986,KOTA PEKALONGAN,False,36400,1211,5.0,452.0,9,Bawah
3670634123,ailen tunik atasan wanita muslim terlaris,109575812,KOTA SURAKARTA (SOLO),False,29999,1209,4.67,2893.0,652,Bawah
9730496297,1kg muat 5pcs  fully pastel shirt top semi crop tartan blouse / atasan wanita / fashion murah,50819468,KOTA SURAKARTA (SOLO),False,29900,1207,4.6,9481.0,1709,Bawah
1951151266,baju kemeja wanita polos casual wanita lengan panjang terbaru 2021,86879754,KAB. PEKALONGAN,False,41400,1207,4.44,234.0,97,Bawah
3741589261,alika blouse/atasan murah/terbaru/moscrepe,59310181,KAB. BANDUNG,False,35000,1206,4.64,5715.0,2472,Bawah
2444478209,cgf 54744-56313-60454 tunic linda pakaian baju tunic fashion wanita model terbarutermurah&terlaris,160117100,KOTA JAKARTA PUSAT,False,55000,1205,4.63,1210.0,1074,Bawah
4645874913,double lucky / kaos superhero / kaos katun / baju atasan wanita / gambar,203556188,KOTA TANGERANG,False,36000,1205,4.91,4549.0,265,Bawah
10349705371,top baju atasan muslim fashion wanita lengan panjang terlaris terbaru kekinian2021,227471017,KAB. REMBANG,False,20000,1203,5.0,379.0,1,Bawah
5479595634,maudy shirt / terbaru 2021 / atasan wanita dewasa murah / baju kekinian / lengan panjang,168959705,KOTA BANDUNG,False,47405,1201,4.68,8821.0,815,Bawah
4854175465,egafashion - kaos tye die / t-shirt tie day / baju bts fashion terbaru new gentlegirls galaxsi t-shi,192782799,KOTA JAKARTA PUSAT,False,15900,1201,4.14,418.0,371,Bawah
1005976154,kaos couple 3second baju pasangan tshirt distro family keluarga logo simple fullprint keren,7986205,KOTA SALATIGA,False,40000,1200,4.78,6717.0,2265,Bawah
12105826644,baju kemeja wanita polos casual wanita lengan panjang terbaru 2021 cakra group monalisa kemeja wn 1,344847068,KOTA CIMAHI,False,8560,1200,5.0,175.0,1,Bawah
6443643520,vneck kaos polos wanita baju polos v-neck cewek allsize,24262178,KOTA JAKARTA UTARA,False,13499,1199,4.75,2235.0,773,Bawah
9973987819,kemeja baju atasan wanita lengan panjang blous liantika lien,480298303,KAB. PEKALONGAN,False,18600,1198,5.0,898.0,10,Bawah
9712293679,cod promo dalaman baju spandek - manset illori olahraga wanita manset baju wanita murah,375457099,KOTA SURABAYA,False,11900,1196,4.74,4809.0,202,Bawah
3271920000,ra keli top atasan blouse balon fashion muslim wanita terlrais,47063387,KOTA BANDUNG,False,44900,1194,4.33,5864.0,3562,Bawah
11015676170,rd fashion kayoung blouse polka top misan blouse atasan wanita korean style,185754854,KOTA JAKARTA BARAT,False,21499,1193,4.56,36867.0,1219,Bawah
12911354294,baju atasan wanita blouse kekinian terbaru bahan katun royal mix adem lembut putih,227471017,KAB. REMBANG,False,79900,1192,5.0,636.0,8,Bawah
12311342307,baju atasan remaja putih wanita terbaru lengan panjang kekinian 2021 catton royal mix murah premium,227471017,KAB. REMBANG,False,20000,1192,5.0,442.0,1,Bawah
6479887067,arfa style termurah!! nayla blouse - baju atasan wanita motif kotak jumbo/oversize/xxl,389415302,KOTA CIMAHI,False,60000,1191,4.79,7600.0,2033,Bawah
10135035289,kemeja wanita putih baju kemeja wanita casual hem polos cewek kerja kantoran kuliah kekinian terbaru,396629984,KAB. PEKALONGAN,False,75000,1191,4.98,2216.0,86,Bawah
2224458757,blesscollection best seller! atasan / tunik wanita miranda salur jumbo xxl,116428680,KOTA JAKARTA UTARA,False,4900,1190,4.7,2210.0,438,Bawah
8469759908,baju tunik remaja kekinian polos modern terbaru 2021 lebaran santai hitam jumbo s m l xl xxl xxxl 5l,431332083,KOTA BANDUNG,False,49000,1190,4.58,7312.0,123,Bawah
4471580059,kukky top baju plisket atasan wanita outerwear sweater cardigan panjang korean style terbaru 11778,335095837,KOTA JAKARTA BARAT,False,97500,1188,4.9,12564.0,4740,Bawah
5681592027,jasmine tunik lewis emma baju tunik anak lengan panjang rayon crinkle,15463885,KOTA JAKARTA BARAT,False,169900,1188,4.96,903.0,400,Bawah
4107167698,manset baju / dalaman baju lengan panjang high neck all size fit to l,44888482,KOTA SURAKARTA (SOLO),False,17990,1188,4.53,843.0,439,Bawah
11841130640,gavelle - blouse ootd voni model terbaru lengan panjang atasan blouse modern remaja terlaris 97,523313867,KAB. BANDUNG,False,74999,1187,4.69,6888.0,141,Bawah
8968938249,feronica blouse - ukuran s m l xl xxl xxxl 5l - baju blouse atasan kerja jumbo big size,179755661,KAB. BANDUNG,False,88000,1187,4.85,48256.0,2791,Bawah
3252892073,ruby blouse atasan wanita lengan panjang,30187341,KOTA DEPOK,False,88110,1187,4.9,19235.0,3074,Bawah
979991702,bigclo - cod ld 120cm baju blouse jumbo atasan wanita jojoba big size motif bunga,4174765,KOTA SURABAYA,False,69000,1185,4.76,1562.0,1088,Bawah
3976170007,baju kaos wanita lengan panjang murah kaos lengan panjang wanita cewek kekinian terbaru canel coco,344035758,KOTA JAKARTA BARAT,False,34105,1185,4.48,7715.0,660,Bawah
8445584988,baju kaos olahraga wanita training running baju senam fitnes lari terbaru  aero-01  *terlaris*,200748917,KAB. PATI,False,32900,1185,4.72,3888.0,112,Bawah
8465240139,✅  cod - kaos oblong wanita baju distro cewek atasan wanita murah lengan pendek tumblr spandek tebal,205227085,KOTA JAKARTA BARAT,False,9000,1184,4.77,17394.0,200,Bawah
5067693620,kaos wanita cotton combed 30s / baju wanita cotton combed  / kaos polos wanita lengan pendek bee102,291839567,KOTA JAKARTA BARAT,False,32364,1184,4.8,683.0,533,Bawah
6975343956,blouse korea - joona blouse - atasan wanita - pakaian terlaris - korean style - pakaian wanita - blouse - casual blouse,157700196,KAB. BANDUNG,False,55000,1184,4.64,5475.0,3549,Bawah
6342335911,codsiap kirim - melia blouse atasan top muslim fashion korean syle remaja termurah,45682280,KOTA BANDUNG,False,25000,1183,4.56,2360.0,737,Bawah
3366228886,kaos gunung kaos distro kaos adventure kaos pria pakaian pria baju pria,176456485,KOTA SEMARANG,False,40000,1183,4.88,3077.0,202,Bawah
11545938377,danita tunik baju atasan wanita motif salur,480298303,KAB. PEKALONGAN,False,25500,1182,5.0,520.0,4,Bawah
10449715283,baju atasan blouse remaja wanita putih lengan panjang bahan katun royal mix premium terbaru murah cod,227471017,KAB. REMBANG,False,20000,1182,5.0,577.0,2,Bawah
9069280875,setalan olahraga wanita leginga 7/8 / baju senam wanita / baju gowes / gym / fitness,22117588,KAB. TANGERANG,False,84000,1182,4.63,44674.0,1132,Bawah
1665326993,ms013 kaos tshirt distro unisex oblong,28487182,KOTA JAKARTA TIMUR,False,35000,1182,4.88,338.0,172,Bawah
5355979776,kaos wanita hype present baju atasan tumblr tee fashion t shirt wanita cewek perempuan cantik katun,59490248,KOTA JAKARTA BARAT,False,29000,1181,4.84,644.0,2642,Bawah
10035035389,baju kantor wanita lengan panjang polos basic kekinian hem kemeja cewek korean style terbaru murah,396629984,KAB. PEKALONGAN,False,75000,1181,5.0,1502.0,64,Bawah
6615511094,vechia tunik/atasan murah/bahan moscrep,59310181,KAB. BANDUNG,False,42350,1179,4.68,3092.0,1706,Bawah
7758413901,baju kemeja wanita ld 120cm jumbo big size 5122 v neck kerja kantor ibu hamil xxl xxxl cewek gemuk,196210676,KOTA BEKASI,False,118500,1179,4.42,790.0,27,Bawah
7939139503,setelan syelbi setelan muslim atasan tunik celana panjang bahan moscrepe komby mutiara tanpa masker,54794951,KOTA JAKARTA BARAT,False,104500,1179,4.8,7525.0,1281,Bawah
7578114536,imj sisi baju atasan wanita terbaru blouse korean style blouse wanita lengan panjang import,76359197,KOTA JAKARTA BARAT,False,41900,1178,4.62,14425.0,1380,Bawah
1071509025,baju murah atasan blouse wanita scuba import ada tali ikat ff232 hitam navy maroon putih,42917040,KOTA JAKARTA PUSAT,False,66000,1178,4.78,2476.0,2188,Bawah
5968019019,ra kimci blouse atasan blus crepe fashion muslim terlaris,47063387,KOTA BANDUNG,False,39900,1176,4.44,3776.0,1527,Bawah
1642774113,baju pramuka guru pembina putri,50002019,KAB. INDRAMAYU,False,70000,1175,4.79,4555.0,718,Bawah
5816116384,gamis plisket maxy jumbo/ gamis plisket paulina / gamis muslimah dewasa,52487301,KAB. CIREBON,False,25550,1175,4.73,6175.0,195,Bawah
4039716162,link co mandiri genap,7335231,KOTA JAKARTA SELATAN,False,30000,1175,4.92,634.0,17,Bawah
10625327402,kemeja wanita hana blouse baju atasan wanita full kancing busui friendly,48270519,KOTA SURAKARTA (SOLO),False,39560,1172,4.61,46980.0,1077,Bawah
3626188193,kemeja kerja polos wanita / baju kantor formal kerja jumbo / kemeja putih panjang / pola kecil,160074896,KOTA JAKARTA BARAT,False,58500,1171,4.69,5901.0,973,Bawah
9823221712,baju batik wanita atasan batik blouse batik modern irro14 ukuran m l xl dan xxl,389112870,KAB. PEKALONGAN,False,55000,1171,4.82,957.0,85,Bawah
3283008000,jual rayon viscose premium ah 195 untuk gamis/tunik,270860875,KAB. BANDUNG,False,11800,1168,4.94,1203.0,99,Bawah
4844789762,kaos wanita kucing / atasan baju kaos wanita dewasa tumblr tee 88229,291839567,KOTA JAKARTA BARAT,False,28644,1168,4.82,750.0,386,Bawah
3847245232,cuanation kaos wanita fullprint premium / baju atasan wanita - polka bear hearts,172624492,KOTA JAKARTA BARAT,False,36900,1167,4.88,997.0,284,Bawah
1952102342,damai fashion jakarta - baju atasan kaos turtle neck mariana - konveksi murah tanah abang,32635826,KOTA JAKARTA UTARA,False,9500,1166,4.7,,575,Bawah
6954778269,kaos wanita dewasa cotton combed 30s / baju wanita lengan pendek / kaos distro wanita katun bee07,291839567,KOTA JAKARTA BARAT,False,28644,1164,4.79,646.0,242,Bawah
73223926,baju pelangi  bali murah pakaian wanita baju tidur casual dress  dress bali atasan wanita jumbo,10425325,KAB. GIANYAR,False,12000,1163,4.86,825.0,175,Bawah
10613943970,baju dinas putih wanita baju pdh putih seragam pns putih wanita baju putih pns/perawat/bidan/dokter baju ppl putih kemeja putih pns wanita terbaru,268019601,KAB. BANDUNG,False,79900,1163,4.81,27141.0,617,Bawah
4961522750,kaos badminton bulutangkis volly tenisbaju atasan olahraga peria wanita dewasa,209906148,KAB. TANGERANG,False,33250,1163,4.67,2279.0,123,Bawah
9215506124,blouse jumbo wanita ld 120 / atasan big size / baju wanita jumbo xxxl kekinian / bajubunda,90919770,KOTA JAKARTA BARAT,False,58103,1162,4.88,8454.0,1286,Bawah
3752646925,carolin top baju atasan blouse wanita lengan panjang pakaian santai cewek warna putih hitam,158874086,KOTA JAKARTA BARAT,False,26000,1161,4.48,7732.0,1986,Bawah
6578442858,fragile oversize beige mocca hitam putih abu navy army  baju kaos tshirt tumblr tee cupid aesthetic,6369968,KOTA JAKARTA UTARA,False,33000,1161,4.83,3289.0,629,Bawah
1110813933,top knit / top line / sweater rajut wanita / baju rajut / atasan blosu wanita / sweater press badan,66706322,KAB. SUKABUMI,False,23500,1158,4.78,3691.0,669,Bawah
6448408920,kaos zumba / baju zumba / tshirt zumba / kaos dance / kaos yoga / baju zumba / dekaos 092,37838433,KOTA TANGERANG SELATAN,False,37900,1157,4.87,1054.0,177,Bawah
8890910240,atasan wanita kemeja polos wanita casual lengan panjang kekinian baju hem cewek putih hitam kerja,45617829,KOTA CIMAHI,False,48000,1156,4.46,3590.0,20,Bawah
4771764236,free belt qila tunik premium pusatgrosir_solo/ atasan tunik remaja wanita busui wudhu kekinian,19044298,KOTA SURAKARTA (SOLO),False,42999,1156,4.83,3606.0,1222,Bawah
3796278597,alexa blouse - ukuran s m l xl xxl xxxl 5l - baju kemeja korea atasan jumbo big size,179755661,KAB. BANDUNG,False,68000,1156,4.86,31308.0,1784,Bawah
4642173226,hani tunik - kemeja jumbo - baju atasan big size - ukuran s m l xl 2xl 3xl,135011941,KAB. BANDUNG,False,45000,1155,4.7,27455.0,1856,Bawah
11135034059,kemeja wanita casual oversize lengan panjang polos import baju kemeja korea cewek remaja polos,396629984,KAB. PEKALONGAN,False,75000,1149,4.86,663.0,33,Bawah
7474276033,grosir baju atasan blouse wanita muslim fashion murah rabiya,138409146,KOTA CIMAHI,False,52250,1149,4.7,4942.0,1689,Bawah
6530074465,wsw jakarta - fashion korea baju wanita model korea baju chelsea,77566144,KOTA JAKARTA UTARA,False,69500,1149,4.59,16512.0,8115,Bawah
6781460277,1kg muat 5pcs  andra blouse top pastela tartan hits selebgram fashion ootd wanita masa kini,34514982,KOTA SURAKARTA (SOLO),False,34900,1149,4.76,2052.0,759,Bawah
8611761509,imj sali baju atasan wanita terbaru blouse korean style blouse wanita lengan panjang import,76359197,KOTA JAKARTA BARAT,False,44900,1148,4.72,4595.0,1296,Bawah
5765544478,𝐂𝐫𝐨𝐜𝐮𝐬 blouse kerut atasan baju wanita  louisa ,1455258,KOTA CIREBON,False,28900,1148,4.67,933.0,656,Bawah
9704800174,terlaris homey dress najwa bahan katun rayon premium adem nyaman dipakai - gamis jumbo motif baju kondangan - bisa cod,38692493,KOTA SURABAYA,False,98890,1145,4.94,1461.0,236,Bawah
4809924816,game over bigsize hitam putih / kaos baju tshirt tumblr tee,85890646,KOTA JAKARTA TIMUR,False,26900,1145,4.85,233.0,640,Bawah
6254686785,baju atasan tunik brilie murah berkualitas/busui friendly size m l xl,52623098,KAB. BANDUNG,False,42000,1145,4.52,4134.0,207,Bawah
4193271740,atasan blouse long sleeve wanita c49,472289688,KOTA JAKARTA BARAT,False,12900,1144,4.56,613.0,22,Bawah
7893077951,damai fashion jakarta - asli jumbo baju atasan kaos - big size debora debora polos warna warni,32635826,KOTA JAKARTA UTARA,False,11800,1144,4.36,10487.0,407,Bawah
3481389474,tunik jovanka model terbaru atasan wanita atasan wanita polos baju muslim masakini,367326580,KOTA PEKALONGAN,False,74400,1138,4.84,1677.0,229,Bawah
