online_shop,product_id,product_name,shop_id,shop_city,is_official,price,sold_count,rating_average,view_count,liked_count
shopee,6146606822,oversize cotton candy / kaos wanita tie dye t-shirt oline abstrak  baju tumblr oversize/kaos distro,67693195,KOTA JAKARTA BARAT,False,4990,204691,4.51,52955,57868
shopee,978781245,termurah >40 warna manset kaos / atasan baju dalaman kaftan / inner all size jersey spandek,11618596,KOTA JAKARTA TIMUR,False,3500,174679,4.68,146752,32794
shopee,2329943301,lilac katun oversize tshirt  kaos tumblr tee baju ungu purple disney basic bts daisy butterfly,6369968,KOTA JAKARTA UTARA,False,28000,132515,4.84,25062,84667
shopee,1659253107,"baju gym running olahraga  ""wanita""/ladies adald response *terlaris*",86264154,KOTA JAKARTA BARAT,False,27900,109995,4.9,11380,8289
shopee,2180959477,"baju fitnes lari gym olahraga ""wanita""/ladies nkld #newmodel",86264154,KOTA JAKARTA BARAT,False,29900,85459,4.9,29641,10489
shopee,4854803278,oversize tshirt kupu butterfly na-bi lilac   baju kaos tumblr tee ungu purple bershka disney basic,67693195,KOTA JAKARTA BARAT,False,5999,77228,4.27,170560,38162
shopee,3760417639,manset kaos wanita /  manset baju muslim / inner wanita muslim / manset turtleneck / atasan baju,74611474,KOTA JAKARTA BARAT,False,3500,75402,4.67,177425,27695
shopee,295075006,kaos polos cotton combed 30s oneck  baju tshirt tumblr tee pendek oversize unisex sage lilac beige mocca dusty rose pink,6369968,KOTA JAKARTA UTARA,False,27000,68738,4.82,148642,29962
shopee,575378884,atasan wanita rajut halus jumbo baju rajut boxy premium,37084147,KOTA BANDUNG,False,38000,68097,4.78,12232,26872
shopee,351555018,kaos polos oversize pria & wanita cotton combed 24s baju big size korean style tshirt oversized,8325716,KOTA BANDUNG,False,59400,66976,4.89,119607,36745
shopee,128663230,boxy abg premium / sweater wanita / atasan wanita / baju abg / baju sweater wanita / baju wanta,7658051,KAB. SUKABUMI,False,24000,61518,4.81,8187,28399
shopee,5970812201,kaos beige mocca katun oversize  baju tshirt tumblr tee khaki cream coklat becca blessed wanita,6369968,KOTA JAKARTA UTARA,False,28000,57615,4.84,82524,45262
shopee,2369816245,manset baju / badan /dalaman baju lengan panjang high neck all size fit to l,55246321,KAB. GARUT,False,12760,56325,4.71,57268,9381
shopee,145723798,atasan wanita rajut halus boxy premium jumbo / baju rajut wanita / baju sweater / rajut over size,7658051,KAB. SUKABUMI,False,14000,55466,4.81,5594,19665
shopee,1224624305,sales!!tunik steva baju salur jumbo pakaian muslim bahan spandex fit xxl ld124 cm,10919960,KOTA JAKARTA BARAT,False,12999,53764,4.52,2777,10355
shopee,2344547115,kaos polos oversize pocket cotton combed 24s t-shirt oversized big size pria & wanita baju korea crop t shirt,155024310,KOTA BANDUNG,False,69400,53165,4.85,87042,40878
shopee,7269598405,kaos crop tee crop top korea fashion baju wanita croptop cotton combat 24s tidak nerawang carang,25057514,KOTA BANDUNG,False,39100,50790,4.91,142088,28861
shopee,984929497,>40 warna jumbo xxl to xxxl manset kaos / atasan baju dalaman / inner kebaya brukat,11618596,KOTA JAKARTA TIMUR,False,3700,48184,4.69,27255,9293
shopee,9001830491,lucy top blouse  lucia balon blouse top fashion wanita muslimah hijab,67693195,KOTA JAKARTA BARAT,False,6999,47748,4.35,32225,8717
shopee,3851513470,kaos wanita tie dye t-shirt delove  baju tie dye /baju cewek tie dye / baju tumblr oversize,67693195,KOTA JAKARTA BARAT,False,4999,44890,4.52,88789,20431
shopee,109780455,atasan wanita rajut halus roundhand sweater / sweater roundhand wanita / baju rajut roundhand,7658051,KAB. SUKABUMI,False,27500,44846,4.79,897,12869
shopee,7707247553,baju wanita import khusus di live shopee,58076420,KOTA SURABAYA,False,50000,43738,4.73,955,1173
shopee,2895727888,baju manset dalaman termurah best seller,45029752,KOTA SURABAYA,False,14099,43428,4.72,33844,5160
shopee,42964260,kaos raglan wanita lengan panjang - baju reglan cewek polos - ukuran s m l xl,1237139,KOTA SURAKARTA (SOLO),False,32500,42314,4.81,1426,7088
shopee,4517899361,cuanation best seller!! kaos wanita premium combed 30s / baju atasan wanita - owl collection,172624492,KOTA JAKARTA BARAT,False,36900,41761,4.85,81473,16274
shopee,1085433535,blouse mozaic fit to l/xl/xxl/xxxl / baju kekinian / atasan wanita / atasan casual,50737986,KOTA JAKARTA BARAT,False,15600,41747,4.66,4892,13204
shopee,2598925792,gi-ants kaos ringer sorry tee tumblr tshirt baju kaos wanita termurah,67693195,KOTA JAKARTA BARAT,False,7699,40952,4.56,1426,10056
shopee,2869284259,kaos slimfit polos wanita oneck cotton combed 30s - baju kaos lengan pendek slim fit size xs-xl,92166242,KOTA JAKARTA BARAT,False,21000,40127,4.9,19241,8423
shopee,1442695491,cod manset termurah  baju atasan dalaman kaos spandek  daleman  inner all size,86175070,KOTA JAKARTA TIMUR,False,3350,40043,4.72,6218,6525
shopee,8436195203,kaos sage green oversize  baju tshirt tumblr tee matcha avocado dino totoro mint hijau katun wanita,6369968,KOTA JAKARTA UTARA,False,28000,38777,4.86,289778,43196
shopee,2221711880, logo bordir  baju senam kaos olahraga wanita fitnes lari gym cewek adl01,136486075,KAB. PATI,False,19900,37675,4.78,12896,5005
shopee,3717574288,baju running ladies  gym olahraga nb run01#newbrand# tangan panjang,86264154,KOTA JAKARTA BARAT,False,49900,34261,4.9,16356,6781
shopee,2879816355,baju gym running olahraga ad01 thumbhole tangan panjang ladies*must have*,86264154,KOTA JAKARTA BARAT,False,37900,34151,4.89,6959,4132
shopee,960758618,ss cod stevy top / stevi top / stevia / kaos panjang salur / 1kg muat 10 pcs baju,16680355,KOTA JAKARTA BARAT,False,13400,33960,4.44,1888,9554
shopee,7861314883,lilac oversize tshirt  kaos tumblr tee baju ungu purple bershka disney basic bts daisy butterfly,67693195,KOTA JAKARTA BARAT,False,5499,33565,4.48,7623,9683
shopee,3075806278,baju kemeja wanita polos casual wanita lengan panjang terbaru 2021,271570535,KAB. PEKALONGAN,False,10000,32869,4.61,5125,1225
shopee,1581829119,grosir_solo  riana top blouse balon / blouse rempel balon baju atasan blouse wanita korean style y,4565631,KOTA SURAKARTA (SOLO),False,16500,32424,4.7,61845,25435
shopee,128660163,atasan wanita oversize / baju rajut halus / pocky sweater / sweater rajut jumbo / blouse rajut,7658051,KAB. SUKABUMI,False,39500,31600,4.86,2037,10599
shopee,5019091820,manset kaos  manset baju  mangset baju wanita  manset premium,27045341,KOTA BANDUNG,False,27700,31164,4.88,5553,12312
shopee,3169603100,manset badan jumbo wanita muslim / manset wanita big size / manset hijab / manset kaos / manset baju,74611474,KOTA JAKARTA BARAT,False,3900,30634,4.69,40998,9205
shopee,600351987,atasan wanita rajut halus baju rajut roundhand sweater,37084147,KOTA BANDUNG,False,28000,29821,4.76,4728,9406
shopee,6461615416,manset leher / iner baju manset/dalaman hijab -+muat 24pcs 1kilo,15311055,KOTA JAKARTA BARAT,False,3495,29645,4.67,8934,4481
shopee,9614599984,kaos crop tee oversized crop top oversize baju wanita croptop polos premium  cotton combed 24s,25057514,KOTA BANDUNG,False,53950,29378,4.91,199046,48583
shopee,1145575906,☀indoland☀ b001 slimming shirt baju atasan body shaper dalaman wanita import murah batam cod,36604406,KAB. TANGERANG,False,14900,29110,4.82,112,2026
shopee,5361140027,wiza tunik atasan wanita terbaru 2020 / atasan tunik / atasan murah / atasan muslim / kekinian,168959705,KOTA BANDUNG,False,55000,28539,4.64,549103,49253
shopee,3217409419,baju running ladies  gym olahraga bnb run01#newbrand# pendek,86264154,KOTA JAKARTA BARAT,False,43900,27657,4.92,5625,1814
shopee,3749489440,"baju fitnes lari gym olahraga ""wanita""/ladies nkld tangan panjang thumbhole",86264154,KOTA JAKARTA BARAT,False,39900,26453,4.89,18735,3211
shopee,7926405053,g4p & old n4vy kaos / tshirt / tee grade b reject baca lengkap deskripsi dulu// sisa ekspor,171858130,KAB. BOGOR,False,19900,26162,4.75,16973,5827
shopee,4840418070,baju bali barong jumbo xxl baju pria wanita santai rayon tebal baju bali jumbo,145220832,KAB. PEKALONGAN,False,13999,26006,4.85,25201,4279
shopee,831220373,hd  raglan wanita 3/4  raglan termurah  kaos distro wanita  fashion muslim,26244354,KOTA JAKARTA BARAT,False,18500,25720,4.81,546,1719
shopee,2099045725,baju manset spandek termurah bagus di jamin,138538846,KOTA BANDUNG,False,26500,25263,4.88,17525,10189
shopee,3602734117,the lion king hitam abu oversize  baju kaos tshirt tumblr tee disney bershka simba kids s m bigsize,6369968,KOTA JAKARTA UTARA,False,25000,23969,4.87,8416,11737
shopee,1079551790,grosir_solo  pretty outer / blouse ceruty / sherly blouse / outer viral / melia blouse top baju atasan warna polos wanita lengan panjang wolfis moscreepe,4565631,KOTA SURAKARTA (SOLO),False,18000,23578,4.64,5756,21122
shopee,5315293406,celina atasan big size - ukuran s m l xl xxl xxxl 5l - baju atasan jumbo,179755661,KAB. BANDUNG,False,68000,23350,4.85,73141,25394
shopee,6814802256,baju olahraga wanita senam fitnes zumba lari jwn -01,152128306,KAB. TANGERANG,False,14900,23289,4.75,19950,5257
shopee,9307885023,baju lengan panjang rib sweater basic longsleeve kallyoutfit,50737135,KOTA BEKASI,False,38900,23147,4.85,129096,18089
shopee,585174248,premium boxy jumbo sweater 1  baju atasan rajut tangan panjang kekinian  oversize sweater wanita,14915010,KOTA BANDUNG,False,48500,23102,4.79,14104,25586
shopee,7115107610,baju senam wanita kaos aerobic gym fitness jwa -01,152128306,KAB. TANGERANG,False,14900,22806,4.78,5116,1482
shopee,5478287995,blouse korea - kayoung blouse - atasan wanita - pakaian terlaris - korean style - pakaian wanita - blouse - casual blouse,157700196,KAB. BANDUNG,False,59000,22665,4.77,250220,81740
shopee,6463482232,blouse korea - manggo blouse - atasan wanita - pakaian terlaris - korean style - pakaian wanita - blouse - casual blouse,157700196,KAB. BANDUNG,False,52250,22497,4.64,90976,50612
shopee,9648298004,manset baju  inner manset basic,37132443,KOTA BANDUNG,False,17000,22366,4.68,124390,7507
shopee,7178129485,imj aurelia baju atasan wanita terbaru blouse korean style blouse wanita lengan panjang import,76359197,KOTA JAKARTA BARAT,False,45000,22092,4.59,151891,17392
shopee,5910706555, logo bordir  baju senam kaos olahraga wanita fitnes lari gym cewek nkl01,136486075,KAB. PATI,False,24900,21731,4.75,13520,3191
shopee,2072812884,manset baju kos rayon premium,114176271,KOTA JAKARTA BARAT,False,26250,21710,4.85,12557,4546
shopee,3845819387,baju atasan tie dye kain halus bali xl,237025647,KAB. BADUNG,False,14900,21678,4.88,12069,4420
shopee,1870121450,ra tamara tunik atasan tunik terlaris,47063387,KOTA BANDUNG,False,35200,21418,4.7,4938,28068
shopee,4405742668,long tunik kotak-kotak renda terbaru zora by alfashion baju ori solo,43841210,KOTA SURAKARTA (SOLO),False,110000,20613,4.95,2155,621
shopee,6675524156,imj lilac baju atasan wanita terbaru blouse korean style blouse wanita lengan panjang import,76359197,KOTA JAKARTA BARAT,False,54000,20025,4.68,154020,28431
shopee,3737628191,paket usaha baju atasan wanita mix 30pcs bonus 2pcs,243335095,KAB. BOGOR,False,495000,19930,4.78,3237,6743
shopee,4158553534,grosir baju fashion atasan blouse wanita muslim katlina,138409146,KOTA CIMAHI,False,47500,19656,4.77,8151,35620
shopee,1637294231,hokyfashion baju kaos jumbo l-xxl murah lengan panjang salur stevi kekinian / buktikan kualitasnya,40180790,KOTA JAKARTA BARAT,False,9450,19454,4.64,16241,3611
shopee,5217489872,blouse sabrina / baju atasan wanita / mabelle top,201381979,KAB. PURBALINGGA,False,67000,19351,4.87,1399,15570
shopee,3449549107,oversize cotton candy / kaos wanita tie dye t-shirt oline abstrak  baju tumblr oversize/kaos distro,81253401,KOTA JAKARTA BARAT,False,5000,19099,4.59,20804,5182
shopee,3434100205,cuanation kaos wanita premium combed 30s / baju atasan wanita - gues$ collection,172624492,KOTA JAKARTA BARAT,False,36900,18682,4.85,33896,5825
shopee,6980727646,kaos tunikkaos tunik wanitabaju tunikbaju tunik wanita,369868902,KAB. JOMBANG,False,27900,18678,4.84,2909,298
shopee,6246447286,baju/kaos running olahraga gym fitness nb run02 #ladies#,86264154,KOTA JAKARTA BARAT,False,32900,18470,4.91,10247,1771
shopee,5302162439,promo!! manset baju kaos polos / kaos lengan panjang inner polos / kaos oblong lengan panjang,19044298,KOTA SURAKARTA (SOLO),False,15999,18438,4.74,1936,3502
shopee,5020855814,kaos tumblr tee you can / lengan pendek panjang baju wanita katun lucu,3918467,KOTA JAKARTA UTARA,False,28000,18430,4.79,9621,17350
shopee,7189350360,guilen top baju atasan wanita kemeja kotak / kemeja korean style muslim,203248795,KAB. KUDUS,False,17500,18183,4.46,954593,43980
shopee,3617253160,baju olahraga running gym bnkp01 miller swoosh #trendalert#,86264154,KOTA JAKARTA BARAT,False,43900,17902,4.92,10230,2436
shopee,9300434361,blouse korea - saka blouse - atasan wanita - pakaian terlaris - korean style - pakaian wanita - blouse - casual blouse,157700196,KAB. BANDUNG,False,65000,17621,4.72,433583,59717
shopee,1691666857,victoria baju wanita rajut tshirt kriwil,7262930,KOTA JAKARTA BARAT,False,23200,17571,4.71,5231,10959
shopee,1813587350,grosir kaos barong bali kaos pantai baju santai baju barong bali baju tidur wanita,34735684,KOTA PEKALONGAN,False,10900,17502,4.79,967,3060
shopee,1438265933,lasperal batwing   atasan blouse premium  best seller  original product  knitwear  polos,40210273,KOTA BANDUNG,False,50000,17384,4.76,61000,12852
shopee,3420356477,tunik lakova - tunik muslim - tunik polos,15632267,KOTA JAKARTA BARAT,False,13999,17290,4.55,11366,3321
shopee,3648939944,butterfly lilac oversize tshirt kupu  baju kaos tumblr tee ungu purple bershka disney basic,6369968,KOTA JAKARTA UTARA,False,28000,16864,4.81,6070,13672
shopee,4356296236,grosir baju murah atasan blouse fashion wanita muslim lune,138409146,KOTA CIMAHI,False,52250,16756,4.68,4128,26828
shopee,3446964126,baju/kaos running olahraga gym fitness nbb run02 #ladies# tgn pjg,86264154,KOTA JAKARTA BARAT,False,40900,16708,4.88,11609,1275
shopee,5578528980,grosir baju atasan murah wanita muslim kellya,138409146,KOTA CIMAHI,False,57000,16536,4.66,93931,34092
shopee,3751563262,grosir baju wanita fashion muslim atasan blouse murah sabina,138409146,KOTA CIMAHI,False,47500,16335,4.73,6254,24261
shopee,3621859864,daisy turtleneck atasan wanita baju rajut spandek,37915176,KOTA BANDUNG,False,30000,16127,4.65,30884,16822
shopee,7476533069,ra utami blouse atasan blus muslim fashion wanita terlaris,47063387,KOTA BANDUNG,False,34900,15946,4.48,109738,39158
shopee,7848158750,baju kaos wanita butterfly katun combed 30s t shirt atasan tumblr tee cewek perempuan,59490248,KOTA JAKARTA BARAT,False,29000,15837,4.85,6033,30567
shopee,1669340940,kaos vneck polos / 1kg muat 10pcs baju,21261306,KAB. JEPARA,False,15999,15660,4.75,10935,2375
shopee,28057193, 1 kg = 8 pcs  kaos lengan panjang wanita baju t-shirt polos fashion cewek premium murah,3834887,KOTA JAKARTA BARAT,False,14000,15653,4.47,2474,8824
shopee,4539673228,kaos wanita cofee bordir katun pakaian baju atasan t shirt fashion cewek wanita perempuan tumblr tee,59490248,KOTA JAKARTA BARAT,False,29000,15515,4.8,33574,23043
shopee,6549573449,blouse suzy rayon twill,200747956,KOTA JAKARTA BARAT,False,65000,15289,4.83,187859,31154
shopee,1691634104,baju rajut wanita fashion qanita jumbo bata hitam kuning bhn rajut halus fit l - xxl jumbo,11558295,KOTA CIMAHI,False,68900,15086,4.73,124730,33968
shopee,879849773,pull and bear  pull n bear  pull & bear kaos tshirt baju pull&bear pendek t-shirt tumblr tee black,6369968,KOTA JAKARTA UTARA,False,28000,15056,4.81,1646,4210
shopee,3100624550,atasan wanita baju rajut tribal ziggy stripe / mozzy sweater,37084147,KOTA BANDUNG,False,36000,15032,4.6,6222,11069
shopee,1581695813,kaos wanita boba bordir katun pakaian baju atasan t shirt fashion cewek wanita perempuan tumblr tee,59490248,KOTA JAKARTA BARAT,False,28800,14695,4.83,13170,18172
shopee,5174370352,kemeja polos putih hitam moscrepe atasan wanita basic casual baju formal kantor,189371368,KOTA JAKARTA BARAT,False,21999,14491,4.63,59093,13798
shopee,7260500966,kaos polos oversize basic cotton combed 24s bigsize tshirt oversized hypbeast pria dan wanita baju,155024310,KOTA BANDUNG,False,59400,14471,4.87,37178,13733
shopee,2536119516,girl faces bershka  bahan katun  kuning mustard hitam putih  baju kaos tshirt tumblr tee oversize,6369968,KOTA JAKARTA UTARA,False,28000,14277,4.82,13276,9791
shopee,2402727274,manset baju / manset/ manset spandek/ manset kaos /manset muslimah/dalaman kebaya,61631011,KOTA JAKARTA PUSAT,False,14300,13860,4.78,21388,6645
shopee,1466151242,kaos polos vneck lengan pendek / baju kaos polos wanita v neck lengan pendek,54577113,KOTA JAKARTA BARAT,False,17200,13795,4.71,1147,2513
shopee,7911809366,outer cardigan selly batwing/outfit kardigan sely/baju atasan wanita polos/pakaian cewek/outwear,163579299,KAB. BANDUNG,False,28000,13601,4.81,2704,8955
shopee,2037327784,manset premium basic turtle neckmanset uniklomanset badan premiummanset dalaman baju wanita,135488390,KOTA JAKARTA PUSAT,False,35000,13585,4.82,109874,11358
shopee,1518585428,baju kaos polos cewek kekinian lengan panjang jumbo big size,54577113,KOTA JAKARTA BARAT,False,20800,13509,4.62,1275,5524
shopee,7422217142,kaos olahraga wanita baju senam fitnes gym zumba aerobic jwa -01,238027637,KAB. TANGERANG,False,23900,13468,4.78,12360,1822
shopee,9814093838,kaos polos panjang kaos deker panjang baju deker kaos polos pjg l xl xxl jumbo,228714170,KOTA SURABAYA,False,19000,13361,4.81,51800,2182
shopee,6121032952,mickey disney oversize hitam putih abu kuning mustard  baju kaos tshirt tumblr tee bershka mouse,6369968,KOTA JAKARTA UTARA,False,25000,13282,4.86,4536,4843
shopee,3181448279,kaos polos oversize wanita tangan 3/4 baju oversized cotton combed 24s big size premium,25057514,KOTA BANDUNG,False,69400,13236,4.92,137759,15662
shopee,2023787886,victoria baju wanita rajut vneck catty,7262930,KOTA JAKARTA BARAT,False,27900,13229,4.7,15389,11519
shopee,6711865494,baju khusus 35000 live shopee,1038675,KOTA JAKARTA BARAT,False,35000,13207,4.73,1058,102
shopee,2790422532,kaos 3second cewek lengan panjang kaos wanita raglan kaos cewek atasan wanita distro baju couple,176456485,KOTA SEMARANG,False,40050,13202,4.84,10403,5086
shopee,4683113111,safira tunik wanita motif atasan baju wanita,48270519,KOTA SURAKARTA (SOLO),False,47600,13162,4.29,41589,7652
shopee,8158268752,promo cod termurah lova blouse kotak tangan balon baju atasan muslimah terlaris 2021,448451466,KAB. BANDUNG,False,27900,13134,4.5,89155,4247
shopee,7349010122,crop berlina  kaos tie dye/baju tie dye/baju cewek tie dye /baju tumblr /kaos distro,67693195,KOTA JAKARTA BARAT,False,3999,13011,4.47,3670,10539
shopee,2653287549,manset baju wanita turtleneck  manset atasan wanita  manset uniqlo  dalaman manset baju wanita bahan kaos rayon premium,170049367,KOTA JAKARTA PUSAT,False,35000,12974,4.84,1779,5285
shopee,2007071495,victoria baju wanita rajut sabrina kriwil,7262930,KOTA JAKARTA BARAT,False,25500,12867,4.7,7664,12245
shopee,9219551262,viria / vneck rib lengan pendek   baju wanita t-shirt crop top,67693195,KOTA JAKARTA BARAT,False,8699,12834,4.47,102668,4640
shopee,6981255155,naura blouse  viena blouse  kia blouse  blouse wanita / atasan blouse,97328956,KAB. PEKALONGAN,False,5605,12673,4.4,34520,1496
shopee,7315527413,baju running gym olahraga ad itt02 run ladies #newtrend# long sleve,86264154,KOTA JAKARTA BARAT,False,42900,12646,4.91,8759,2968
shopee,4979626215,tshirt kriwil  baju wanita t-shirt crop top rib,67693195,KOTA JAKARTA BARAT,False,8399,12502,4.38,64160,5081
shopee,5201334726,dumbo oversize disney putih hitam  baju kaos tshirt tumblr tee black white gajah oversized bershka,6369968,KOTA JAKARTA UTARA,False,25000,12475,4.88,4582,4938
shopee,2717585139,set belaluna 2in1 set moscrepe 2pcs / setelan muslim wanita st beavo / baju stelan muslim / lexoir,5727515,KOTA TANGERANG,False,65000,12327,4.67,3581,6026
shopee,4212545780,baju barong abg l ld= -+95-100cm,192231485,KAB. PEKALONGAN,False,11400,12235,4.81,686,1663
shopee,6635447794,cuanation kaos wanita premium combed 30s / baju atasan wanita - guccii collection,172624492,KOTA JAKARTA BARAT,False,36900,12046,4.83,32546,4318
shopee,5603906810,𝐂𝐫𝐨𝐜𝐮𝐬 manset baju kaos polos uniklo spandex / inner wanita muslim,1455258,KOTA CIREBON,False,19900,11970,4.75,7142,5254
shopee,5033843902,t-shirt lebaran lengan panjang muslimah converse girl lilac mustard dusty / kaos baju tumblr tee,85890646,KOTA JAKARTA TIMUR,False,27900,11937,4.77,51003,11865
shopee,4219920579,kaos tumblr tee girlboss / lengan panjang baju wanita katun lucu,3918467,KOTA JAKARTA UTARA,False,28000,11833,4.81,716,10730
shopee,3651807146,love yourself mcd bts lilac oversize tshirt  borahae bt21 army baju kaos tumblr tee ungu bangtan,6369968,KOTA JAKARTA UTARA,False,28000,11746,4.84,22931,7251
shopee,6919499938,manset baju lengan panjang / inner deker / kaos polos wanita - seri warna 1/2,36004254,KOTA SURABAYA,False,19000,11672,4.82,13493,3133
shopee,575026153,erlinda  blouse wanita  big size  plain blouse  atasan wanita  baju jumbo erlinda,11766135,KOTA JAKARTA BARAT,False,45000,11645,4.62,19956,17066
shopee,7959496443,oversize jordie / kaos wanita tie dye t-shirt marbel abstrak  baju tumblr oversize/kaos distro,67693195,KOTA JAKARTA BARAT,False,7599,11605,4.33,1820,2758
shopee,2000821559,sumber fashion baju atasan wanita sweater salma gambar wanita 4warna konveksi murah tanah abang,12666707,KOTA JAKARTA UTARA,False,19500,11596,4.63,1873,10178
shopee,6643260438,flash sale 1010 termurah manset baju dalaman illori polos spandex  inner wanita muslim  manset pria,104188895,KOTA SURABAYA,False,11900,11591,4.72,17268,3371
shopee,7623745945,cuanation kaos premium cotton combed 30s / baju atasan wanita - giordano logo,172624492,KOTA JAKARTA BARAT,False,36900,11549,4.83,16300,4529
shopee,956114862,baju atasan pelangi full colour khas bali,29329180,KAB. GIANYAR,False,12500,11531,4.84,775,1382
shopee,3255160298,oversize tshirt kupu butterfly lilac  baju kaos tumblr tee korea stayle,138032459,KOTA JAKARTA BARAT,False,11999,11431,4.33,2343,9619
shopee,11548778094,baju atasan kemeja kameja blouse kerja basic hitam polos wanita cewek cewe cwe lengan panjang kantor,511567718,KAB. PEKALONGAN,False,25000,11419,5.0,2426,58
shopee,10521176542,baju wanita kekinian blouse korean style kemeja cewek atasan wanita lengan panjang polos terbaru,350662732,KAB. PEKALONGAN,False,10250,11360,4.91,1131,1779
shopee,412832503,kaos polos lengan panjang longsleeve l baju tshirt tumblr tee hijab lengan pendek katun oversize dusty rose beige mocca lilac sage green,6369968,KOTA JAKARTA UTARA,False,33000,11323,4.77,31719,6880
shopee,4479591431,oversize baju kaos oversize / oversize t-shirt / kaos polos,226068801,KOTA DENPASAR,False,29000,11315,4.83,114060,5603
shopee,3346249369,monica tunik -  ukuran s m l xl xxl xxxl 5l - atasan tunik jumbo big size - baju muslim 2020 terbaru,179755661,KAB. BANDUNG,False,58000,11175,4.89,16382,5607
shopee,12720145007,baju atasan wanita terbaru blouse korean style blouse wanita lengan panjang import atasan panjang bb,540810485,KAB. NGAWI,False,7200,11052,5.0,7011,100
shopee,1293577887,baju manset kaos  standar dan jumbo,5497275,KOTA DEPOK,False,23750,10946,4.71,3359,3596
shopee,3415502397,baju running gym olahraga baditt02 run ladies #newtrend#,86264154,KOTA JAKARTA BARAT,False,36900,10899,4.92,5277,1803
shopee,1851066620,kaos wanita be happy bdr katun pakaian baju atasan t shirt fashion cewek wanita perempuan tumblr tee,59490248,KOTA JAKARTA BARAT,False,29000,10854,4.84,1645,5949
shopee,13020141069,baju kemeja wanita polos casual wanita lengan panjang terbaru 2021 cakra group monalisa kemeja bb,453989562,KAB. NGAWI,False,7200,10807,5.0,1941,14
shopee,3267355185,baju oversize / kaos eyes,13457563,KOTA JAKARTA BARAT,False,29000,10804,4.66,50744,14813
shopee,750136210,kaos merry christmas tanduk natal  baju tumblr tee hitam putih maroon army black white kids s & m,6369968,KOTA JAKARTA UTARA,False,25000,10804,4.87,1288,1308
shopee,4664471174,manset kaos lengan panjang wanita/baju dalam muslimah/inner premium,30405425,KOTA JAKARTA BARAT,False,7490,10782,4.67,18585,2832
shopee,8624764842,kaos wanita kaos distro wanita atasan wanita brand disya fashion,75088411,KAB. PEKALONGAN,False,38000,10781,4.71,3274,2030
shopee,7117487403,baju olahraga wanita zumba senam fitnes lari lengan panjang hijab jwp - 01,152128306,KAB. TANGERANG,False,27900,10739,4.7,5664,2197
shopee,11037165085,kaos crop top polos tebal tidak nerawang cotton 20s crop tee baju wanita croptop,35262315,KAB. BANDUNG,False,26500,10738,4.92,6537,168
shopee,8218236470,baju atasan wanita muslim blouse mewah remaja hijab fashion outfit kekinian kondangan terbaru,364558890,KOTA CIMAHI,False,79000,10689,4.9,13500,956
shopee,4541275992,baju batik wanita modern monalisa genes mlxlxxl asli pekalongan,262094907,KAB. PEKALONGAN,False,49000,10659,4.73,31392,757
shopee,3455567471,kaos polos oversize pocket cotton combed 24s pria & wanita tshirt oversized saku baju oversize korea,8325716,KOTA BANDUNG,False,69300,10638,4.87,16696,7882
shopee,4577759294,vashi blouse // atasan wanita top moscrepe,99005283,KAB. KARANGANYAR,False,35000,10553,4.62,50088,16169
shopee,4825061088,javajol - baju wanita atasan kekinian kaos raglan / raglan 3/4 & lengan panjang coffee time / kopi,22423673,KOTA JAKARTA BARAT,False,16900,10550,4.59,10741,1946
shopee,5651705977,lilac panjang oversize tshirt longsleeve  baju kaos tumblr tee ungu purple bershka disney,6369968,KOTA JAKARTA UTARA,False,33000,10505,4.85,7829,8304
shopee,7718389969,cuanation kaos wanita premium combed 30s / baju atasan wanita - owl gendut,172624492,KOTA JAKARTA BARAT,False,36900,10423,4.85,25333,5041
shopee,6997466423,baju kerja wanita kantor atasan putih wanita lengan panjang kekinian modern formal wanita pdh pns,350662732,KAB. PEKALONGAN,False,10250,10354,4.89,406,1040
shopee,11142346739,baju kerja wanita kantor atasan putih wanita lengan panjang kekinian modern formal wanita pdh pns,238047285,KAB. PEKALONGAN,False,39600,10344,4.37,22717,347
shopee,7419474253,mangset baju wanita  mangset baju  manset lengan panjang,27045341,KOTA BANDUNG,False,27700,10302,4.89,2798,4063
shopee,3527678971,baju harga 65rb,220188667,KAB. BOGOR,False,65000,10262,4.94,1965,58
shopee,8315161383,elif tunik big size -  ukuran s m l xl xxl xxxl 5l -  atasan tunik polos jumbo - baju kantor adem,179755661,KAB. BANDUNG,False,58000,10250,4.84,85024,12929
shopee,1332820018,kemeja salur jumbo wanita denis blouse by ziza baju ori solo,43841210,KOTA SURAKARTA (SOLO),False,77500,10248,4.74,657,598
shopee,10323389847,baju atasan kemeja kameja casual hitam polos lengan panjang kantor kekinian premium terbaru wanita,449645111,KAB. PEKALONGAN,False,84180,10179,4.83,960,379
shopee,2423626981,cp xolidel / xoli kaos pasangan / setelan baju atasan / kaos couple / lexoir,5727515,KOTA TANGERANG,False,55000,10177,4.61,3295,7814
shopee,5516781310,baju knit import wanita radwa top by alfashion baju original solo,14434883,KOTA SURAKARTA (SOLO),False,87500,10132,4.71,2442,461
shopee,4550981832,baju atasan tunik brilie murah berkualitas,280309952,KAB. BANDUNG,False,42000,10104,4.34,99257,12196
shopee,10822384684,kaos polos oversize wanita & pria cotton combed 24s baju big size,500177602,KOTA BANDUNG,False,52500,10086,4.97,1164,44
shopee,509564833,vneck polos  baju tumblr,6369968,KOTA JAKARTA UTARA,False,27000,10078,4.83,3523,3982
